노출(분),상품군,판매단가,취급액,판매수량,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
20,8,0,36136000,725,1,2,2.3,19.6,11.1,0,46,104.87,56,27,0,0,0
20,8,0,7476000,137,2,2,2.3,19.6,11.1,0,46,104.87,66,100,0,0,0
20,8,0,7806000,143,2,2,2.3,19.6,11.1,0,46,104.87,66,100,0,0,0
20,8,0,13554000,247,2,2,2.3,19.6,11.1,0,46,104.87,68,100,0,0,0
20,8,0,17138000,313,2,2,2.3,19.6,11.1,0,46,104.87,68,100,0,0,0
20,8,0,17043000,311,2,2,2.3,19.6,11.1,0,46,104.87,70,100,0,0,0
20,8,0,13880000,253,2,2,2.3,19.6,11.1,0,46,104.87,70,100,0,0,0
20,7,0,23125000,582,2,2,2.3,19.6,11.1,0,46,104.87,72,87,0,0,0
20,7,0,37061000,932,2,2,2.3,19.6,11.1,0,46,104.87,76,87,0,0,0
20,5,0,17629000,197,2,2,2.3,19.6,11.1,0,46,104.87,78,0,0,0,0
20,9,0,10048000,102,0,0,2.3,19.6,11.1,0,46,104.87,88,52,0,0,0
20,8,0,4920000,99,1,2,2.3,19.6,11.1,0,46,104.87,90,0,0,0,0
20,8,0,15532000,312,1,2,2.3,19.6,11.1,0,46,104.87,94,0,0,0,0
20,8,0,22325000,449,0,2,2.3,19.6,11.1,0,46,104.87,94,0,0,0,0
20,3,0,32151000,537,1,2,2.3,19.6,11.1,0,46,104.87,96,39,0,0,0
20,3,0,25324000,508,2,2,2.3,19.6,11.1,0,46,104.87,102,0,0,0,0
20,3,0,40739000,817,2,2,2.3,19.6,11.1,0,46,104.87,104,0,0,0,0
20,9,2,5845000,21,2,0,2.3,19.6,11.1,0,46,104.87,108,12,0,0,0
20,9,1,4712000,17,2,1,2.3,19.6,11.1,0,46,104.87,108,12,0,0,0
20,9,1,4435000,21,2,0,2.3,19.6,11.1,0,46,104.87,108,12,0,0,0
20,9,1,4198000,21,2,1,2.3,19.6,11.1,0,46,104.87,108,12,0,0,0
20,9,2,3923000,14,2,0,2.3,19.6,11.1,0,46,104.87,110,12,0,0,0
20,9,1,6565000,30,2,0,2.3,19.6,11.1,0,46,104.87,110,12,0,0,0
20,9,1,11745000,57,2,1,2.3,19.6,11.1,0,46,104.87,110,12,0,0,0
20,9,1,8387000,31,2,1,2.3,19.6,11.1,0,46,104.87,112,12,0,0,0
20,9,1,10198000,47,2,0,2.3,19.6,11.1,0,46,104.87,112,12,0,0,0
20,9,1,16518000,80,2,1,2.3,19.6,11.1,0,46,104.87,112,12,0,0,0
20,9,1,8532000,51,2,1,2.3,19.6,11.1,0,46,104.87,114,4,0,0,0
20,9,1,4539000,26,2,0,2.3,19.6,11.1,0,46,104.87,114,4,0,0,0
20,9,1,6407000,44,2,1,2.3,19.6,11.1,0,46,104.87,114,4,0,0,0
20,9,1,3474000,22,0,0,2.3,19.6,11.1,0,46,104.87,114,4,0,0,0
20,9,1,10090000,69,2,1,2.3,19.6,11.1,0,46,104.87,116,4,0,0,0
20,9,1,23014000,137,2,1,2.3,19.6,11.1,0,46,104.87,118,4,0,0,0
20,9,1,5785000,37,2,0,2.3,19.6,11.1,0,46,104.87,118,4,0,0,0
20,1,2,16684000,39,2,1,2.3,19.6,11.1,0,46,104.87,120,10,0,0,0
20,1,2,14044000,29,2,0,2.3,19.6,11.1,0,46,104.87,122,10,0,0,0
20,1,2,26484000,61,2,1,2.3,19.6,11.1,0,46,104.87,124,10,0,0,0
20,1,2,45258000,93,2,0,2.3,19.6,11.1,0,46,104.87,124,10,0,0,0
20,0,2,3384000,6,2,2,2.3,19.6,11.1,0,46,104.87,126,5,0,0,0
20,0,2,13383000,23,2,2,2.3,19.6,11.1,0,46,104.87,128,5,0,0,0
20,0,2,25337000,40,2,2,2.3,19.6,11.1,0,46,104.87,128,5,0,0,0
20,0,2,29061000,54,2,2,2.3,19.6,11.1,0,46,104.87,130,5,0,0,0
20,0,2,26715000,45,2,2,2.3,19.6,11.1,0,46,104.87,130,5,0,0,0
20,0,2,41593000,65,2,2,2.3,19.6,11.1,0,46,104.87,130,5,0,0,0
20,1,4,3248000,3,2,1,2.3,19.6,11.1,0,46,104.87,132,1,0,0,0
20,1,5,0,0,1,1,2.3,19.6,11.1,0,46,104.87,132,1,0,0,0
20,1,6,6967000,3,1,1,2.3,19.6,11.1,0,46,104.87,132,1,0,0,0
20,1,6,15347000,5,0,0,2.3,19.6,11.1,0,46,104.87,132,1,0,0,0
20,1,4,9670000,8,1,1,2.3,19.6,11.1,0,46,104.87,134,1,0,0,0
20,1,4,3571000,3,2,0,2.3,19.6,11.1,0,46,104.87,134,1,0,0,0
20,1,4,50354000,30,2,1,2.3,19.6,11.1,0,46,104.87,134,1,0,0,0
20,1,6,13835000,5,2,0,2.3,19.6,11.1,0,46,104.87,134,1,0,0,0
20,1,4,7091000,5,2,0,2.3,19.6,11.1,0,46,104.87,136,1,0,0,0
20,1,4,37785000,23,2,1,2.3,19.6,11.1,0,46,104.87,136,1,0,0,0
20,1,6,6967000,3,2,0,2.3,19.6,11.1,0,46,104.87,136,1,0,0,0
20,1,6,27743000,10,2,1,2.3,19.6,11.1,0,46,104.87,136,1,0,0,0
20,1,6,15347000,5,2,0,2.3,19.6,11.1,0,46,104.87,136,1,0,0,0
20,6,0,14021000,178,2,2,2.3,19.6,11.1,0,46,104.87,138,0,0,0,0
20,6,0,17941000,228,2,2,2.3,19.6,11.1,0,46,104.87,140,0,0,0,0
20,6,0,13866000,176,2,2,2.3,19.6,11.1,0,46,104.87,140,0,0,0,0
20,6,0,13221000,168,2,2,2.3,19.6,11.1,0,46,104.87,142,0,0,0,0
20,6,0,9195000,104,2,2,4.3,23.3,14.2,0,38,104.87,0,0,0,0,1
20,6,0,22955000,258,2,2,4.3,23.3,14.2,0,38,104.87,2,0,0,0,1
20,6,0,14264000,161,2,2,4.3,23.3,14.2,0,38,104.87,2,0,0,0,1
20,6,0,17296000,195,2,2,4.3,23.3,14.2,0,38,104.87,4,0,0,0,1
20,4,0,6895000,112,2,2,4.3,23.3,14.2,0,38,104.87,6,0,0,0,1
20,4,0,15941000,258,1,2,4.3,23.3,14.2,0,38,104.87,10,0,0,0,1
20,4,0,10987000,94,1,2,4.3,23.3,14.2,0,38,104.87,38,0,0,0,1
20,4,0,2688000,35,2,2,4.3,23.3,14.2,0,38,104.87,40,0,0,0,1
20,5,0,9034000,154,2,2,4.3,23.3,14.2,0,38,104.87,42,62,0,0,1
20,5,0,9116000,155,2,2,4.3,23.3,14.2,0,38,104.87,42,70,0,0,1
20,5,0,13949000,237,2,2,4.3,23.3,14.2,0,38,104.87,44,70,0,0,1
20,5,0,22369000,380,2,2,4.3,23.3,14.2,0,38,104.87,46,62,0,0,1
20,6,0,15527000,353,2,2,4.3,23.3,14.2,0,38,104.87,48,0,0,0,1
20,6,0,27789000,632,2,2,4.3,23.3,14.2,0,38,104.87,50,0,0,0,1
20,9,0,30971000,622,2,2,4.3,23.3,14.2,0,38,104.87,54,72,0,0,1
20,9,0,51509000,1035,2,2,4.3,23.3,14.2,0,38,104.87,58,72,0,0,1
20,5,0,16591000,238,2,2,4.3,23.3,14.2,0,38,104.87,60,66,0,0,1
20,5,0,46833000,670,2,2,4.3,23.3,14.2,0,38,104.87,64,66,0,0,1
20,9,1,5463000,27,2,1,4.3,23.3,14.2,0,38,104.87,66,59,0,0,1
20,9,1,8173000,38,2,0,4.3,23.3,14.2,0,38,104.87,66,59,0,0,1
20,9,1,3149000,16,2,0,4.3,23.3,14.2,0,38,104.87,66,59,0,0,1
20,9,1,17913000,83,2,0,4.3,23.3,14.2,0,38,104.87,68,59,0,0,1
20,9,1,3735000,19,2,1,4.3,23.3,14.2,0,38,104.87,68,59,0,0,1
20,9,1,17842000,86,2,1,4.3,23.3,14.2,0,38,104.87,70,59,0,0,1
20,9,1,14650000,68,0,0,4.3,23.3,14.2,0,38,104.87,70,59,0,0,1
20,9,1,11839000,60,1,1,4.3,23.3,14.2,0,38,104.87,70,59,0,0,1
20,3,0,27816000,465,1,2,4.3,23.3,14.2,0,38,104.87,72,104,0,0,1
20,3,0,49763000,831,1,2,4.3,23.3,14.2,0,38,104.87,76,104,0,0,1
20,8,0,17201000,345,2,2,4.3,23.3,14.2,0,38,104.87,78,27,0,0,1
20,8,0,33646000,675,2,2,4.3,23.3,14.2,0,38,104.87,80,27,0,0,1
20,8,0,46004000,922,2,2,4.3,23.3,14.2,0,38,104.87,82,27,0,0,1
20,6,0,3342000,38,2,2,4.3,23.3,14.2,0,38,104.87,84,0,0,0,1
20,6,0,21027000,237,2,2,4.3,23.3,14.2,0,38,104.87,86,0,0,0,1
20,6,0,11285000,127,2,2,4.3,23.3,14.2,0,38,104.87,86,0,0,0,1
20,6,0,13581000,153,2,2,4.3,23.3,14.2,0,38,104.87,88,0,0,0,1
20,9,0,10341000,87,2,1,4.3,23.3,14.2,0,38,104.87,90,40,0,0,1
20,9,1,3551000,28,2,0,4.3,23.3,14.2,0,38,104.87,90,40,0,0,1
20,9,0,13195000,111,2,1,4.3,23.3,14.2,0,38,104.87,92,40,0,0,1
20,9,1,14975000,117,2,0,4.3,23.3,14.2,0,38,104.87,94,40,0,0,1
20,9,0,23174000,212,2,2,4.3,23.3,14.2,0,38,104.87,96,14,0,0,1
20,9,0,44155000,403,2,2,4.3,23.3,14.2,0,38,104.87,98,14,0,0,1
20,9,0,38924000,355,2,2,4.3,23.3,14.2,0,38,104.87,100,14,0,0,1
20,9,0,13751000,116,2,2,4.3,23.3,14.2,0,38,104.87,102,0,0,0,1
20,9,0,27738000,234,2,2,4.3,23.3,14.2,0,38,104.87,104,0,0,0,1
20,3,0,35061000,1135,2,2,4.3,23.3,14.2,0,38,104.87,108,17,0,0,1
20,3,0,48354000,1565,2,2,4.3,23.3,14.2,0,38,104.87,110,17,0,0,1
20,3,0,50927000,1649,2,2,4.3,23.3,14.2,0,38,104.87,112,17,0,0,1
20,6,0,53006000,759,2,2,4.3,23.3,14.2,0,38,104.87,118,42,0,0,1
20,1,4,21012000,14,2,0,4.3,23.3,14.2,0,38,104.87,126,9,0,0,1
20,1,4,15274000,11,2,1,4.3,23.3,14.2,0,38,104.87,130,9,0,0,1
20,1,4,41974000,28,2,0,4.3,23.3,14.2,0,38,104.87,130,9,0,0,1
20,1,3,9054000,10,2,1,4.3,23.3,14.2,0,38,104.87,132,1,0,0,1
20,1,3,6568000,7,2,0,4.3,23.3,14.2,0,38,104.87,132,1,0,0,1
20,1,4,0,0,2,1,4.3,23.3,14.2,0,38,104.87,132,1,0,0,1
20,1,6,0,0,2,0,4.3,23.3,14.2,0,38,104.87,132,1,0,0,1
20,1,3,6083000,7,2,1,4.3,23.3,14.2,0,38,104.87,134,1,0,0,1
20,1,4,21787000,13,2,0,4.3,23.3,14.2,0,38,104.87,134,1,0,0,1
20,1,6,0,0,2,1,4.3,23.3,14.2,0,38,104.87,134,1,0,0,1
20,1,3,22878000,22,2,0,4.3,23.3,14.2,0,38,104.87,136,1,0,0,1
20,1,4,10297000,7,2,1,4.3,23.3,14.2,0,38,104.87,136,1,0,0,1
20,1,6,0,0,2,1,4.3,23.3,14.2,0,38,104.87,136,1,0,0,1
20,1,6,34914000,13,2,0,4.3,23.3,14.2,0,38,104.87,136,1,0,0,1
20,9,1,18747000,112,2,1,4.3,23.3,14.2,0,38,104.87,138,4,0,0,1
20,9,1,5367000,37,2,1,4.3,23.3,14.2,0,38,104.87,138,4,0,0,1
20,9,1,13466000,76,0,0,4.3,23.3,14.2,0,38,104.87,140,4,0,0,1
20,9,1,8972000,61,0,1,4.3,23.3,14.2,0,38,104.87,142,4,0,0,1
20,0,2,0,0,0,2,8.7,23,15.5,0.5,34,104.87,0,5,0,0,2
20,0,3,0,0,2,2,8.7,23,15.5,0.5,34,104.87,0,5,0,0,2
20,0,3,5791000,9,2,2,8.7,23,15.5,0.5,34,104.87,0,5,0,0,2
20,0,2,3565000,6,2,2,8.7,23,15.5,0.5,34,104.87,2,5,0,0,2
20,0,3,1975000,3,2,2,8.7,23,15.5,0.5,34,104.87,2,5,0,0,2
20,0,3,3839000,6,2,2,8.7,23,15.5,0.5,34,104.87,2,5,0,0,2
20,0,3,6243000,9,2,2,8.7,23,15.5,0.5,34,104.87,2,5,0,0,2
20,0,3,3900000,6,2,2,8.7,23,15.5,0.5,34,104.87,4,5,0,0,2
20,0,3,7638000,12,2,2,8.7,23,15.5,0.5,34,104.87,4,5,0,0,2
20,0,3,6243000,9,0,2,8.7,23,15.5,0.5,34,104.87,4,5,0,0,2
20,8,1,1535000,12,0,0,8.7,23,15.5,0.5,34,104.87,6,107,0,0,2
20,8,0,5738000,49,1,1,8.7,23,15.5,0.5,34,104.87,8,107,0,0,2
20,8,1,1494000,12,0,0,8.7,23,15.5,0.5,34,104.87,8,107,0,0,2
20,5,0,17110000,191,0,2,8.7,23,15.5,0.5,34,104.87,38,65,0,0,2
20,5,0,27467000,306,1,2,8.7,23,15.5,0.5,34,104.87,40,65,0,0,2
20,4,0,13655000,229,0,2,8.7,23,15.5,0.5,34,104.87,42,0,0,0,2
20,4,0,28614000,479,2,2,8.7,23,15.5,0.5,34,104.87,46,0,0,0,2
30,8,1,1809000,11,2,2,8.7,23,15.5,0.5,34,104.87,48,29,0,0,2
30,8,1,0,0,2,2,8.7,23,15.5,0.5,34,104.87,48,29,0,0,2
30,8,2,10061000,23,2,2,8.7,23,15.5,0.5,34,104.87,51,30,0,0,2
30,8,2,7833000,18,2,2,8.7,23,15.5,0.5,34,104.87,51,30,0,0,2
30,8,1,9069000,51,2,2,8.7,23,15.5,0.5,34,104.87,51,29,0,0,2
20,6,0,6170000,79,2,2,8.7,23,15.5,0.5,34,104.87,54,0,0,0,2
20,6,0,5795000,74,2,2,8.7,23,15.5,0.5,34,104.87,54,0,0,0,2
20,6,0,13979000,177,2,2,8.7,23,15.5,0.5,34,104.87,56,0,0,0,2
20,6,0,15164000,192,2,2,8.7,23,15.5,0.5,34,104.87,56,0,0,0,2
20,6,0,15625000,198,2,2,8.7,23,15.5,0.5,34,104.87,58,0,0,0,2
20,8,0,16614000,333,2,2,8.7,23,15.5,0.5,34,104.87,60,27,0,0,2
20,8,0,43518000,873,2,2,8.7,23,15.5,0.5,34,104.87,64,27,0,0,2
30,9,0,40285000,792,2,2,8.7,23,15.5,0.5,34,104.87,66,41,0,0,2
30,9,0,48599000,955,2,2,8.7,23,15.5,0.5,34,104.87,69,41,0,0,2
20,7,0,10831000,155,2,2,8.7,23,15.5,0.5,34,104.87,72,0,0,0,2
20,7,0,20594000,295,2,2,8.7,23,15.5,0.5,34,104.87,74,0,0,0,2
20,9,0,23047000,463,2,2,8.7,23,15.5,0.5,34,104.87,78,72,0,0,2
20,9,0,26644000,536,2,2,8.7,23,15.5,0.5,34,104.87,80,72,0,0,2
20,3,0,37718000,630,2,2,8.7,23,15.5,0.5,34,104.87,88,39,0,0,2
20,5,0,15610000,174,2,2,8.7,23,15.5,0.5,34,104.87,90,0,0,0,2
20,5,0,40589000,452,2,2,8.7,23,15.5,0.5,34,104.87,92,0,0,0,2
20,9,0,33969000,558,2,2,8.7,23,15.5,0.5,34,104.87,98,24,0,0,2
20,9,0,42679000,701,2,2,8.7,23,15.5,0.5,34,104.87,100,24,0,0,2
20,3,0,27859000,699,2,2,8.7,23,15.5,0.5,34,104.87,102,0,0,0,2
20,3,0,34321000,861,2,2,8.7,23,15.5,0.5,34,104.87,104,0,0,0,2
20,3,0,39543000,992,2,2,8.7,23,15.5,0.5,34,104.87,106,0,0,0,2
20,3,0,23997000,481,2,2,8.7,23,15.5,0.5,34,104.87,108,0,0,0,2
20,3,0,31316000,628,0,2,8.7,23,15.5,0.5,34,104.87,112,0,0,0,2
20,6,0,20702000,297,1,2,8.7,23,15.5,0.5,34,104.87,116,42,0,0,2
20,6,0,15013000,215,0,2,8.7,23,15.5,0.5,34,104.87,116,42,0,0,2
20,6,0,30468000,436,2,2,8.7,23,15.5,0.5,34,104.87,118,42,0,0,2
20,1,2,13912000,32,2,1,8.7,23,15.5,0.5,34,104.87,120,10,0,0,2
20,1,2,18784000,39,2,0,8.7,23,15.5,0.5,34,104.87,122,10,0,0,2
20,1,2,18623000,39,2,0,8.7,23,15.5,0.5,34,104.87,124,10,0,0,2
20,1,4,3248000,3,2,1,8.7,23,15.5,0.5,34,104.87,126,1,0,0,2
20,1,4,0,0,2,0,8.7,23,15.5,0.5,34,104.87,126,1,0,0,2
20,1,4,12620000,8,2,1,8.7,23,15.5,0.5,34,104.87,126,1,0,0,2
20,1,5,4835000,3,2,0,8.7,23,15.5,0.5,34,104.87,126,1,0,0,2
20,1,5,0,0,2,1,8.7,23,15.5,0.5,34,104.87,126,1,0,0,2
20,1,6,6992000,3,2,1,8.7,23,15.5,0.5,34,104.87,126,1,0,0,2
20,1,6,0,0,2,0,8.7,23,15.5,0.5,34,104.87,126,1,0,0,2
20,1,4,6447000,5,2,1,8.7,23,15.5,0.5,34,104.87,128,1,0,0,2
20,1,4,0,0,2,0,8.7,23,15.5,0.5,34,104.87,128,1,0,0,2
20,1,4,29380000,18,2,1,8.7,23,15.5,0.5,34,104.87,128,1,0,0,2
20,1,5,23876000,13,2,0,8.7,23,15.5,0.5,34,104.87,128,1,0,0,2
20,1,5,0,0,2,1,8.7,23,15.5,0.5,34,104.87,128,1,0,0,2
20,1,6,6967000,3,2,1,8.7,23,15.5,0.5,34,104.87,128,1,0,0,2
20,1,5,19091000,10,2,0,8.7,23,15.5,0.5,34,104.87,130,1,0,0,2
20,1,6,6992000,3,2,1,8.7,23,15.5,0.5,34,104.87,130,1,0,0,2
20,1,6,22983000,8,2,0,8.7,23,15.5,0.5,34,104.87,130,1,0,0,2
20,6,0,15182000,171,2,2,8.7,23,15.5,0.5,34,104.87,132,0,0,0,2
20,6,0,6119000,69,2,2,8.7,23,15.5,0.5,34,104.87,132,0,0,0,2
20,6,0,11010000,124,2,2,8.7,23,15.5,0.5,34,104.87,134,0,0,0,2
20,6,0,46993000,529,2,2,8.7,23,15.5,0.5,34,104.87,136,0,0,0,2
20,0,2,4953000,10,2,2,8.7,23,15.5,0.5,34,104.87,138,3,0,0,2
20,0,2,5446000,10,2,2,8.7,23,15.5,0.5,34,104.87,138,3,0,0,2
20,0,2,1522000,3,2,2,8.7,23,15.5,0.5,34,104.87,138,3,0,0,2
20,0,2,0,0,2,2,8.7,23,15.5,0.5,34,104.87,138,3,0,0,2
20,0,2,4835000,8,2,2,8.7,23,15.5,0.5,34,104.87,138,3,0,0,2
20,0,2,2748000,6,2,2,8.7,23,15.5,0.5,34,104.87,140,3,0,0,2
20,0,2,5448000,10,2,2,8.7,23,15.5,0.5,34,104.87,140,3,0,0,2
20,0,2,1524000,3,2,2,8.7,23,15.5,0.5,34,104.87,140,3,0,0,2
20,0,2,8025000,13,2,2,8.7,23,15.5,0.5,34,104.87,140,3,0,0,2
20,0,2,11090000,23,2,2,8.7,23,15.5,0.5,34,104.87,142,3,0,0,2
20,0,2,5446000,10,2,2,8.7,23,15.5,0.5,34,104.87,142,3,0,0,2
20,0,2,13546000,25,2,2,8.7,23,15.5,0.5,34,104.87,142,3,0,0,2
20,0,2,4838000,8,2,2,8.7,23,15.5,0.5,34,104.87,142,3,0,0,2
20,9,0,5607000,63,2,2,8.4,21.6,15.3,0,30,104.87,6,21,0,0,3
20,9,0,19146000,214,2,2,8.4,21.6,15.3,0,30,104.87,10,21,0,0,3
20,9,0,11046000,277,0,2,8.4,21.6,15.3,0,30,104.87,36,89,0,0,3
20,9,0,22856000,573,0,2,8.4,21.6,15.3,0,30,104.87,40,89,0,0,3
20,5,0,50849000,1020,2,2,8.4,21.6,15.3,0,30,104.87,46,53,0,0,3
20,6,0,21775000,559,2,2,8.4,21.6,15.3,0,30,104.87,48,0,0,0,3
20,6,0,30985000,795,2,2,8.4,21.6,15.3,0,30,104.87,50,0,0,0,3
20,6,0,51781000,1328,2,2,8.4,21.6,15.3,0,30,104.87,52,0,0,0,3
20,9,1,6414000,41,2,0,8.4,21.6,15.3,0,30,104.87,54,0,0,0,3
20,9,1,12249000,78,2,0,8.4,21.6,15.3,0,30,104.87,56,0,0,0,3
20,9,1,28356000,193,2,1,8.4,21.6,15.3,0,30,104.87,58,0,0,0,3
20,9,1,5178000,30,2,0,8.4,21.6,15.3,0,30,104.87,60,4,0,0,3
20,9,1,2327000,15,2,0,8.4,21.6,15.3,0,30,104.87,60,4,0,0,3
20,9,1,10318000,62,2,1,8.4,21.6,15.3,0,30,104.87,62,4,0,0,3
20,9,1,6501000,37,2,0,8.4,21.6,15.3,0,30,104.87,62,4,0,0,3
20,9,1,17543000,105,2,1,8.4,21.6,15.3,0,30,104.87,64,4,0,0,3
20,9,1,8595000,55,2,0,8.4,21.6,15.3,0,30,104.87,64,4,0,0,3
20,8,0,5674000,119,2,2,8.4,21.6,15.3,0,30,104.87,66,30,0,0,3
20,8,0,5590000,82,2,2,8.4,21.6,15.3,0,30,104.87,66,81,0,0,3
20,8,0,16827000,383,2,2,8.4,21.6,15.3,0,30,104.87,68,0,0,0,3
20,8,0,11978000,250,0,2,8.4,21.6,15.3,0,30,104.87,68,30,0,0,3
20,8,0,10545000,153,1,2,8.4,21.6,15.3,0,30,104.87,68,81,0,0,3
20,8,0,13774000,200,0,2,8.4,21.6,15.3,0,30,104.87,70,81,0,0,3
20,10,0,6400000,107,1,2,8.4,21.6,15.3,0,30,104.87,72,11,0,0,3
20,10,0,6334000,91,2,2,8.4,21.6,15.3,0,30,104.87,72,11,0,0,3
20,10,0,7182000,103,2,2,8.4,21.6,15.3,0,30,104.87,74,11,0,0,3
20,10,0,13468000,225,2,2,8.4,21.6,15.3,0,30,104.87,76,11,0,0,3
20,10,0,15131000,217,2,2,8.4,21.6,15.3,0,30,104.87,76,11,0,0,3
20,7,0,25963000,653,2,2,8.4,21.6,15.3,0,30,104.87,78,87,0,0,3
20,7,0,39594000,995,2,2,8.4,21.6,15.3,0,30,104.87,80,87,0,0,3
20,5,0,20814000,474,2,2,8.4,21.6,15.3,0,30,104.87,84,0,0,0,3
20,5,0,42704000,971,2,2,8.4,21.6,15.3,0,30,104.87,88,0,0,0,3
20,4,0,57375000,1153,2,2,8.4,21.6,15.3,0,30,104.87,92,74,0,0,3
20,2,0,21011000,273,2,2,8.4,21.6,15.3,0,30,104.87,94,63,0,0,3
20,3,0,40497000,812,0,2,8.4,21.6,15.3,0,30,104.87,98,98,0,0,3
20,3,0,59624000,1195,1,2,8.4,21.6,15.3,0,30,104.87,100,98,0,0,3
20,3,0,35986000,1165,0,2,8.4,21.6,15.3,0,30,104.87,102,38,0,0,3
20,3,0,55111000,1784,0,2,8.4,21.6,15.3,0,30,104.87,104,38,0,0,3
20,3,0,4760000,155,1,2,8.4,21.6,15.3,0,30,104.87,104,38,0,0,3
20,3,0,43934000,1422,2,2,8.4,21.6,15.3,0,30,104.87,106,38,0,0,3
20,3,0,5408000,176,2,2,8.4,21.6,15.3,0,30,104.87,106,38,0,0,3
20,3,0,31885000,1032,2,2,8.4,21.6,15.3,0,30,104.87,108,17,0,0,3
20,3,0,46845000,1517,2,2,8.4,21.6,15.3,0,30,104.87,110,17,0,0,3
20,3,0,49652000,1607,2,2,8.4,21.6,15.3,0,30,104.87,112,17,0,0,3
20,6,0,19163000,243,2,2,8.4,21.6,15.3,0,30,104.87,118,0,0,0,3
20,6,0,13515000,172,2,2,8.4,21.6,15.3,0,30,104.87,118,0,0,0,3
20,9,1,8969000,42,2,0,8.4,21.6,15.3,0,30,104.87,120,59,0,0,3
20,9,1,10111000,49,2,1,8.4,21.6,15.3,0,30,104.87,120,59,0,0,3
20,9,1,0,0,2,0,8.4,21.6,15.3,0,30,104.87,120,59,0,0,3
20,9,1,5933000,30,2,1,8.4,21.6,15.3,0,30,104.87,120,59,0,0,3
20,9,1,22744000,105,0,0,8.4,21.6,15.3,0,30,104.87,122,59,0,0,3
20,9,1,15520000,75,1,1,8.4,21.6,15.3,0,30,104.87,122,59,0,0,3
20,9,1,8558000,42,0,0,8.4,21.6,15.3,0,30,104.87,122,59,0,0,3
20,9,1,4470000,23,1,1,8.4,21.6,15.3,0,30,104.87,122,59,0,0,3
20,9,1,25189000,116,0,0,8.4,21.6,15.3,0,30,104.87,124,59,0,0,3
20,9,1,7009000,34,0,0,8.4,21.6,15.3,0,30,104.87,124,59,0,0,3
20,9,1,5205000,27,1,1,8.4,21.6,15.3,0,30,104.87,124,59,0,0,3
20,1,3,6053000,7,0,1,8.4,21.6,15.3,0,30,104.87,126,1,0,0,3
20,1,6,8205000,4,2,1,8.4,21.6,15.3,0,30,104.87,126,1,0,0,3
20,1,6,0,0,2,0,8.4,21.6,15.3,0,30,104.87,126,1,0,0,3
20,1,4,5173000,4,2,1,8.4,21.6,15.3,0,30,104.87,128,1,0,0,3
20,1,4,10903000,7,2,0,8.4,21.6,15.3,0,30,104.87,128,1,0,0,3
20,1,3,18058000,19,2,1,8.4,21.6,15.3,0,30,104.87,130,1,0,0,3
20,1,3,26061000,25,2,0,8.4,21.6,15.3,0,30,104.87,130,1,0,0,3
20,1,4,5173000,4,2,1,8.4,21.6,15.3,0,30,104.87,130,1,0,0,3
20,1,6,0,0,2,1,8.4,21.6,15.3,0,30,104.87,130,1,0,0,3
20,1,6,17452000,7,2,0,8.4,21.6,15.3,0,30,104.87,130,1,0,0,3
20,0,2,1716000,3,2,2,8.4,21.6,15.3,0,30,104.87,132,5,0,0,3
20,0,2,6157000,12,2,2,8.4,21.6,15.3,0,30,104.87,134,5,0,0,3
20,0,2,5049000,9,2,2,8.4,21.6,15.3,0,30,104.87,134,5,0,0,3
20,0,2,9081000,15,2,2,8.4,21.6,15.3,0,30,104.87,134,5,0,0,3
20,0,2,15048000,26,2,2,8.4,21.6,15.3,0,30,104.87,136,5,0,0,3
20,0,2,21719000,34,2,2,8.4,21.6,15.3,0,30,104.87,136,5,0,0,3
20,1,4,26693000,19,2,1,8.4,21.6,15.3,0,30,104.87,140,9,0,0,3
20,1,4,33573000,22,2,0,8.4,21.6,15.3,0,30,104.87,142,9,0,0,3
20,4,2,4655000,11,2,1,9.5,17.6,12.8,0,33,104.87,0,0,0,0,4
20,4,2,0,0,2,1,9.5,17.6,12.8,0,33,104.87,0,0,0,0,4
20,4,2,0,0,2,0,9.5,17.6,12.8,0,33,104.87,0,0,0,0,4
20,4,2,18196000,41,2,1,9.5,17.6,12.8,0,33,104.87,2,0,0,0,4
20,4,2,4972000,11,2,0,9.5,17.6,12.8,0,33,104.87,2,0,0,0,4
20,4,2,0,0,2,1,9.5,17.6,12.8,0,33,104.87,2,0,0,0,4
20,4,2,21408000,48,2,1,9.5,17.6,12.8,0,33,104.87,4,0,0,0,4
20,4,2,0,0,2,1,9.5,17.6,12.8,0,33,104.87,4,0,0,0,4
20,4,2,1550000,4,2,0,9.5,17.6,12.8,0,33,104.87,4,0,0,0,4
30,5,0,17617000,223,2,2,9.5,17.6,12.8,0,33,104.87,9,65,0,0,4
20,7,0,4315000,73,2,2,9.5,17.6,12.8,0,33,104.87,36,0,0,0,4
20,7,0,11190000,187,2,2,9.5,17.6,12.8,0,33,104.87,38,0,0,0,4
20,7,0,13927000,233,2,2,9.5,17.6,12.8,0,33,104.87,40,0,0,0,4
20,8,0,19461000,499,2,2,9.5,17.6,12.8,0,33,104.87,42,92,0,0,4
20,8,0,41724000,1070,2,2,9.5,17.6,12.8,0,33,104.87,44,92,0,0,4
20,6,0,13907000,202,2,2,9.5,17.6,12.8,0,33,104.87,48,0,0,0,4
