,노출(분),상품군,판매단가,취급액,판매수량,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
5389,20,3,0,34305000,573,2,2,0.8,12.8,6,0,50,104.69,98,0,0,0,0
5391,20,3,0,38491000,643,2,2,0.8,12.8,6,0,50,104.69,102,39,0,0,0
5396,20,3,0,38893000,650,2,2,0.8,12.8,6,0,50,104.69,112,0,0,0,0
5400,20,5,0,26599000,445,2,2,0.8,12.8,6,0,50,104.69,120,65,0,0,0
5401,20,5,0,44230000,739,2,2,0.8,12.8,6,0,50,104.69,122,65,0,0,0
5404,30,9,0,17187000,183,2,1,0.8,12.8,6,0,50,104.69,126,21,0,0,0
5406,30,9,0,49327000,525,2,1,0.8,12.8,6,0,50,104.69,129,21,0,0,0
5409,20,9,0,86255000,1417,2,2,0.8,12.8,6,0,50,104.69,136,24,0,0,0
5410,20,4,0,29932000,337,2,2,0.8,12.8,6,0,50,104.69,138,96,0,0,0
5413,20,6,2,15496000,39,2,2,-1.5,12.8,5.4,0,44,104.69,0,67,0,0,1
5418,20,5,0,10959000,186,2,2,-1.5,12.8,5.4,0,44,104.69,8,62,0,0,1
5419,20,5,0,9698000,165,2,2,-1.5,12.8,5.4,0,44,104.69,8,70,0,0,1
5420,20,5,0,9781000,166,2,2,-1.5,12.8,5.4,0,44,104.69,10,62,0,0,1
5421,20,5,0,7267000,124,2,2,-1.5,12.8,5.4,0,44,104.69,10,70,0,0,1
5423,20,6,0,9522000,245,2,2,-1.5,12.8,5.4,0,44,104.69,38,0,0,0,1
5425,20,2,0,25621000,428,2,2,-1.5,12.8,5.4,0,44,104.69,42,77,0,0,1
5427,20,2,0,42266000,706,2,2,-1.5,12.8,5.4,0,44,104.69,46,77,0,0,1
5429,20,6,1,14164000,90,2,2,-1.5,12.8,5.4,0,44,104.69,50,117,0,0,1
5432,20,5,0,27151000,248,2,2,-1.5,12.8,5.4,0,44,104.69,56,65,0,0,1
5433,20,5,0,33544000,306,2,2,-1.5,12.8,5.4,0,44,104.69,58,65,0,0,1
5436,20,8,0,65166000,1634,2,2,-1.5,12.8,5.4,0,44,104.69,64,0,0,0,1
5437,30,9,0,27716000,428,2,2,-1.5,12.8,5.4,0,44,104.69,66,58,0,0,1
5444,20,6,0,18100000,606,0,2,-1.5,12.8,5.4,0,44,104.69,80,46,0,0,1
5448,20,3,0,26575000,861,2,2,-1.5,12.8,5.4,0,44,104.69,90,17,0,0,1
5449,20,3,0,28253000,915,2,2,-1.5,12.8,5.4,0,44,104.69,92,17,0,0,1
5450,20,3,0,50181000,1624,2,2,-1.5,12.8,5.4,0,44,104.69,94,17,0,0,1
5451,20,3,0,24112000,590,2,2,-1.5,12.8,5.4,0,44,104.69,96,0,0,0,1
5452,20,3,0,35489000,868,2,2,-1.5,12.8,5.4,0,44,104.69,98,0,0,0,1
5454,20,5,0,24587000,249,2,2,-1.5,12.8,5.4,0,44,104.69,102,65,0,0,1
5456,20,5,0,54242000,548,2,2,-1.5,12.8,5.4,0,44,104.69,106,65,0,0,1
5457,20,3,0,39612000,993,2,2,-1.5,12.8,5.4,0,44,104.69,108,93,0,0,1
5459,20,3,0,59741000,1498,2,2,-1.5,12.8,5.4,0,44,104.69,112,93,0,0,1
5461,20,9,0,33670000,283,2,2,-1.5,12.8,5.4,0,44,104.69,116,0,0,0,1
5462,20,9,0,42107000,354,2,2,-1.5,12.8,5.4,0,44,104.69,118,0,0,0,1
5463,20,3,0,32040000,643,2,2,-1.5,12.8,5.4,0,44,104.69,120,98,0,0,1
5464,20,3,0,53201000,1067,2,2,-1.5,12.8,5.4,0,44,104.69,122,98,0,0,1
5469,20,5,0,54147000,609,2,2,-1.5,12.8,5.4,0,44,104.69,128,6,0,0,1
5470,20,5,0,13761000,155,2,2,-1.5,12.8,5.4,0,44,104.69,128,19,0,0,1
5474,20,5,0,3788000,43,2,2,-1.5,12.8,5.4,0,44,104.69,130,51,0,0,1
5475,20,9,1,11058000,51,2,0,-1.5,12.8,5.4,0,44,104.69,132,59,0,0,1
5476,20,9,1,5308000,26,2,1,-1.5,12.8,5.4,0,44,104.69,132,59,0,0,1
5477,20,9,1,799000,4,2,0,-1.5,12.8,5.4,0,44,104.69,132,59,0,0,1
5487,20,5,0,19172000,325,2,2,-1.5,12.8,5.4,0,44,104.69,138,62,0,0,1
5493,30,9,1,4947000,27,2,0,3.4,11.8,7.1,0.4,43,104.69,0,0,0,0,2
5496,30,9,0,1422000,12,2,1,3.4,11.8,7.1,0.4,43,104.69,0,0,0,0,2
5497,30,9,0,0,0,2,0,3.4,11.8,7.1,0.4,43,104.69,0,0,0,0,2
5499,30,9,1,11466000,61,2,0,3.4,11.8,7.1,0.4,43,104.69,3,0,0,0,2
5500,30,9,1,18511000,111,2,1,3.4,11.8,7.1,0.4,43,104.69,3,0,0,0,2
5501,30,9,1,3770000,30,2,0,3.4,11.8,7.1,0.4,43,104.69,3,0,0,0,2
5502,30,9,0,2111000,18,2,1,3.4,11.8,7.1,0.4,43,104.69,3,0,0,0,2
5503,30,9,0,2355000,27,2,0,3.4,11.8,7.1,0.4,43,104.69,3,0,0,0,2
5505,20,6,0,14647000,299,2,2,3.4,11.8,7.1,0.4,43,104.69,6,36,0,0,2
5511,30,5,0,20071000,203,2,2,3.4,11.8,7.1,0.4,43,104.69,42,65,0,0,2
5513,20,4,0,21220000,239,2,2,3.4,11.8,7.1,0.4,43,104.69,48,96,0,0,2
5514,20,4,0,36331000,409,2,2,3.4,11.8,7.1,0.4,43,104.69,50,96,0,0,2
5517,20,8,0,40442000,1014,2,2,3.4,11.8,7.1,0.4,43,104.69,56,0,0,0,2
5518,20,8,0,60707000,1522,2,2,3.4,11.8,7.1,0.4,43,104.69,58,0,0,0,2
5519,20,9,0,21987000,362,2,2,3.4,11.8,7.1,0.4,43,104.69,60,24,0,0,2
5520,20,9,0,47571000,782,2,2,3.4,11.8,7.1,0.4,43,104.69,62,24,0,0,2
5525,20,6,0,17820000,447,2,2,3.4,11.8,7.1,0.4,43,104.69,72,36,0,0,2
5528,20,9,0,20106000,184,2,2,3.4,11.8,7.1,0.4,43,104.69,78,14,0,0,2
5530,20,9,0,38432000,351,2,2,3.4,11.8,7.1,0.4,43,104.69,82,14,0,0,2
5531,20,8,0,21131000,424,2,2,3.4,11.8,7.1,0.4,43,104.69,84,0,0,0,2
5532,20,8,0,30836000,618,2,2,3.4,11.8,7.1,0.4,43,104.69,86,0,0,0,2
5535,20,3,0,51658000,863,2,2,3.4,11.8,7.1,0.4,43,104.69,92,39,0,0,2
5536,20,3,0,45477000,760,2,2,3.4,11.8,7.1,0.4,43,104.69,94,39,0,0,2
5537,20,3,0,19644000,328,2,2,3.4,11.8,7.1,0.4,43,104.69,96,0,0,0,2
5540,20,3,0,25412000,823,2,2,3.4,11.8,7.1,0.4,43,104.69,102,0,0,0,2
5541,20,3,0,34599000,1120,2,2,3.4,11.8,7.1,0.4,43,104.69,104,0,0,0,2
5547,20,3,0,72028000,2190,0,2,3.4,11.8,7.1,0.4,43,104.69,116,61,0,0,2
5548,20,3,0,70875000,2155,1,2,3.4,11.8,7.1,0.4,43,104.69,118,61,0,0,2
5549,20,7,0,29342000,738,0,2,3.4,11.8,7.1,0.4,43,104.69,120,87,0,0,2
5550,20,7,0,49730000,1250,1,2,3.4,11.8,7.1,0.4,43,104.69,122,87,0,0,2
5552,20,9,1,18763000,119,2,1,3.4,11.8,7.1,0.4,43,104.69,126,4,0,0,2
5553,20,9,1,4891000,30,2,0,3.4,11.8,7.1,0.4,43,104.69,126,4,0,0,2
5555,20,9,1,2916000,19,2,0,3.4,11.8,7.1,0.4,43,104.69,126,4,0,0,2
5561,20,9,1,20031000,120,2,0,3.4,11.8,7.1,0.4,43,104.69,130,4,0,0,2
5564,20,5,1,42952000,310,2,2,3.4,11.8,7.1,0.4,43,104.69,132,85,0,0,2
5569,20,0,2,12225000,19,2,2,3.4,11.8,7.1,0.4,43,104.69,138,5,0,0,2
5571,20,0,2,20917000,35,2,2,3.4,11.8,7.1,0.4,43,104.69,140,5,0,0,2
5574,20,0,2,25732000,44,2,2,3.4,11.8,7.1,0.4,43,104.69,142,5,0,0,2
5577,20,5,0,4895000,55,2,2,1.4,13.4,6.8,0.1,75,104.69,0,19,0,0,3
5580,20,5,0,4094000,46,2,2,1.4,13.4,6.8,0.1,75,104.69,2,19,0,0,3
5584,20,5,0,794000,9,2,2,1.4,13.4,6.8,0.1,75,104.69,4,51,0,0,3
5588,20,4,0,8153000,210,2,2,1.4,13.4,6.8,0.1,75,104.69,36,0,0,0,3
5589,20,4,0,13758000,353,2,2,1.4,13.4,6.8,0.1,75,104.69,38,0,0,0,3
5592,20,6,0,18873000,632,2,2,1.4,13.4,6.8,0.1,75,104.69,44,46,0,0,3
5593,20,6,0,23108000,773,2,2,1.4,13.4,6.8,0.1,75,104.69,46,46,0,0,3
5594,20,8,0,18799000,377,2,2,1.4,13.4,6.8,0.1,75,104.69,48,0,0,0,3
5595,20,8,0,30637000,614,2,2,1.4,13.4,6.8,0.1,75,104.69,50,0,0,0,3
5598,30,9,0,14266000,152,2,1,1.4,13.4,6.8,0.1,75,104.69,54,21,0,0,3
5609,20,9,1,18136000,84,2,0,1.4,13.4,6.8,0.1,75,104.69,64,59,0,0,3
5610,20,9,1,11293000,55,2,1,1.4,13.4,6.8,0.1,75,104.69,64,59,0,0,3
5612,20,9,1,5767000,30,2,1,1.4,13.4,6.8,0.1,75,104.69,64,59,0,0,3
5613,20,6,1,10705000,68,2,2,1.4,13.4,6.8,0.1,75,104.69,66,117,0,0,3
5617,20,9,0,38447000,632,2,2,1.4,13.4,6.8,0.1,75,104.69,74,24,0,0,3
5623,20,2,0,48486000,630,2,2,1.4,13.4,6.8,0.1,75,104.69,86,63,0,0,3
5631,20,3,0,27208000,455,2,2,1.4,13.4,6.8,0.1,75,104.69,104,104,0,0,3
5632,20,3,0,41459000,693,2,2,1.4,13.4,6.8,0.1,75,104.69,106,104,0,0,3
5633,20,3,0,32726000,1060,2,2,1.4,13.4,6.8,0.1,75,104.69,108,17,0,0,3
5634,20,3,0,42378000,1372,2,2,1.4,13.4,6.8,0.1,75,104.69,110,17,0,0,3
5636,20,5,0,19249000,217,2,2,1.4,13.4,6.8,0.1,75,104.69,114,6,0,0,3
5637,20,5,0,4875000,55,2,2,1.4,13.4,6.8,0.1,75,104.69,114,19,0,0,3
5639,20,5,0,41416000,466,2,2,1.4,13.4,6.8,0.1,75,104.69,116,6,0,0,3
5642,20,5,0,42958000,483,2,2,1.4,13.4,6.8,0.1,75,104.69,118,6,0,0,3
5643,20,5,0,10397000,117,2,2,1.4,13.4,6.8,0.1,75,104.69,118,19,0,0,3
5646,20,0,3,0,0,2,2,1.4,13.4,6.8,0.1,75,104.69,120,0,0,0,3
5648,20,0,3,1880000,2,2,2,1.4,13.4,6.8,0.1,75,104.69,120,0,0,0,3
5649,20,0,4,6458000,5,2,2,1.4,13.4,6.8,0.1,75,104.69,120,0,0,0,3
5652,20,0,3,1192000,2,2,2,1.4,13.4,6.8,0.1,75,104.69,122,0,0,0,3
5654,20,0,3,7372000,7,0,2,1.4,13.4,6.8,0.1,75,104.69,122,0,0,0,3
5657,20,0,2,2029000,4,2,2,1.4,13.4,6.8,0.1,75,104.69,124,0,0,0,3
5658,20,0,3,3477000,5,0,2,1.4,13.4,6.8,0.1,75,104.69,124,0,0,0,3
5661,20,0,4,6455000,5,2,2,1.4,13.4,6.8,0.1,75,104.69,124,0,0,0,3
5664,20,1,4,3726000,3,2,0,1.4,13.4,6.8,0.1,75,104.69,126,1,0,0,3
5665,20,1,5,4908000,3,2,1,1.4,13.4,6.8,0.1,75,104.69,126,1,0,0,3
5666,20,1,5,16398000,8,0,0,1.4,13.4,6.8,0.1,75,104.69,126,1,0,0,3
5667,20,1,6,0,0,1,1,1.4,13.4,6.8,0.1,75,104.69,126,1,0,0,3
5668,20,1,6,0,0,0,0,1.4,13.4,6.8,0.1,75,104.69,126,1,0,0,3
5671,20,1,5,58347000,31,1,1,1.4,13.4,6.8,0.1,75,104.69,128,1,0,0,3
5672,20,1,5,5499000,3,2,0,1.4,13.4,6.8,0.1,75,104.69,128,1,0,0,3
5674,20,1,6,7710000,3,2,0,1.4,13.4,6.8,0.1,75,104.69,128,1,0,0,3
5675,20,1,4,3366000,3,2,1,1.4,13.4,6.8,0.1,75,104.69,130,1,0,0,3
5676,20,1,4,18454000,13,2,0,1.4,13.4,6.8,0.1,75,104.69,130,1,0,0,3
5677,20,1,5,58347000,31,2,1,1.4,13.4,6.8,0.1,75,104.69,130,1,0,0,3
5679,20,1,6,13879000,6,2,1,1.4,13.4,6.8,0.1,75,104.69,130,1,0,0,3
5680,20,1,6,0,0,2,0,1.4,13.4,6.8,0.1,75,104.69,130,1,0,0,3
5683,20,1,2,34155000,78,2,1,1.4,13.4,6.8,0.1,75,104.69,134,10,0,0,3
5685,20,1,2,42665000,98,2,1,1.4,13.4,6.8,0.1,75,104.69,136,10,0,0,3
5687,20,4,1,34255000,182,2,2,1.4,13.4,6.8,0.1,75,104.69,138,23,0,0,3
5691,20,0,2,8073000,14,2,2,-0.3,13.7,6,0,91,104.49,0,5,1,0,4
5693,20,0,2,14750000,27,2,2,-0.3,13.7,6,0,91,104.49,2,5,1,0,4
5694,20,0,2,20917000,35,2,2,-0.3,13.7,6,0,91,104.49,2,5,1,0,4
5695,20,0,2,17446000,27,2,2,-0.3,13.7,6,0,91,104.49,2,5,1,0,4
5698,20,0,2,15699000,25,2,2,-0.3,13.7,6,0,91,104.49,4,5,1,0,4
5699,20,6,0,8996000,181,2,2,-0.3,13.7,6,0,91,104.49,6,42,1,0,4
5700,20,6,0,12291000,247,2,2,-0.3,13.7,6,0,91,104.49,8,42,1,0,4
5701,20,6,0,12075000,242,2,2,-0.3,13.7,6,0,91,104.49,10,42,1,0,4
5704,20,4,0,28066000,470,2,2,-0.3,13.7,6,0,91,104.49,40,107,1,0,4
5707,20,5,0,41161000,375,2,2,-0.3,13.7,6,0,91,104.49,46,65,1,0,4
5708,20,6,0,16325000,481,2,2,-0.3,13.7,6,0,91,104.49,48,0,1,0,4
5711,20,6,0,15502000,263,2,2,-0.3,13.7,6,0,91,104.49,54,44,1,0,4
5731,20,9,0,40316000,1011,2,2,-0.3,13.7,6,0,91,104.49,76,89,1,0,4
5736,20,7,0,34461000,866,2,2,-0.3,13.7,6,0,91,104.49,86,87,1,0,4
5737,20,7,0,55094000,1385,2,2,-0.3,13.7,6,0,91,104.49,88,87,1,0,4
5742,20,9,2,15633000,55,2,0,-0.3,13.7,6,0,91,104.49,92,12,1,0,4
5743,20,9,1,5774000,21,2,1,-0.3,13.7,6,0,91,104.49,92,12,1,0,4
5744,20,9,1,8087000,37,2,0,-0.3,13.7,6,0,91,104.49,92,12,1,0,4
5747,20,9,1,5642000,21,2,1,-0.3,13.7,6,0,91,104.49,94,12,1,0,4
5749,20,9,1,23611000,113,2,1,-0.3,13.7,6,0,91,104.49,94,12,1,0,4
5751,20,3,0,60797000,1524,2,2,-0.3,13.7,6,0,91,104.49,98,0,1,0,4
5756,20,3,0,32518000,543,2,2,-0.3,13.7,6,0,91,104.49,108,48,1,0,4
5760,20,5,0,33921000,343,2,2,-0.3,13.7,6,0,91,104.49,116,65,1,0,4
5763,20,4,1,29248000,155,2,2,-0.3,13.7,6,0,91,104.49,122,23,1,0,4
5764,20,4,1,57577000,305,2,2,-0.3,13.7,6,0,91,104.49,124,23,1,0,4
5768,20,1,4,34467000,23,2,0,-0.3,13.7,6,0,91,104.49,128,9,1,0,4
5773,20,1,4,6940000,6,2,1,-0.3,13.7,6,0,91,104.49,132,13,1,0,4
5774,20,1,4,14763000,11,2,0,-0.3,13.7,6,0,91,104.49,132,13,1,0,4
5775,20,1,3,13634000,14,2,1,-0.3,13.7,6,0,91,104.49,134,13,1,0,4
5780,20,1,3,11961000,11,2,0,-0.3,13.7,6,0,91,104.49,136,13,1,0,4
5786,20,0,2,1581000,3,2,2,-0.3,13.7,6,0,91,104.49,138,3,1,0,4
5788,20,0,2,1709000,3,2,2,-0.3,13.7,6,0,91,104.49,138,3,1,0,4
5793,20,0,2,13845000,24,2,2,-0.3,13.7,6,0,91,104.49,140,3,1,0,4
5794,20,0,2,1709000,3,2,2,-0.3,13.7,6,0,91,104.49,140,3,1,0,4
5795,20,0,2,12810000,26,2,2,-0.3,13.7,6,0,91,104.49,142,3,1,0,4
5798,20,0,2,9248000,16,2,2,-0.3,13.7,6,0,91,104.49,142,3,1,0,4
5800,20,0,2,5033000,8,2,2,-0.3,13.7,6,0,91,104.49,142,3,1,0,4
5803,20,6,0,18662000,312,2,2,-0.8,14.6,6.9,0,78,104.49,2,46,0,1,5
5804,20,6,0,9419000,158,2,2,-0.8,14.6,6.9,0,78,104.49,2,46,0,1,5
5807,20,5,0,7263000,92,2,2,-0.8,14.6,6.9,0,78,104.49,6,6,0,1,5
5809,20,5,0,2681000,34,2,2,-0.8,14.6,6.9,0,78,104.49,6,54,0,1,5
5812,20,5,0,1368000,18,2,2,-0.8,14.6,6.9,0,78,104.49,8,54,0,1,5
5814,20,5,0,3338000,43,2,2,-0.8,14.6,6.9,0,78,104.49,10,51,0,1,5
5819,30,5,0,27911000,282,2,2,-0.8,14.6,6.9,0,78,104.49,42,65,0,1,5
5821,20,9,0,24796000,408,2,2,-0.8,14.6,6.9,0,78,104.49,48,24,0,1,5
5822,20,9,0,46318000,761,2,2,-0.8,14.6,6.9,0,78,104.49,50,24,0,1,5
5824,20,6,0,23453000,588,2,2,-0.8,14.6,6.9,0,78,104.49,54,36,0,1,5
5828,20,6,0,42714000,872,2,2,-0.8,14.6,6.9,0,78,104.49,62,113,0,1,5
5829,20,6,0,44641000,912,2,2,-0.8,14.6,6.9,0,78,104.49,64,113,0,1,5
5831,20,4,0,48149000,541,2,2,-0.8,14.6,6.9,0,78,104.49,68,96,0,1,5
5834,20,9,1,8470000,31,2,1,-0.8,14.6,6.9,0,78,104.49,72,12,0,1,5
5835,20,9,1,3737000,18,2,0,-0.8,14.6,6.9,0,78,104.49,72,12,0,1,5
5836,20,9,1,4224000,21,2,1,-0.8,14.6,6.9,0,78,104.49,72,12,0,1,5
5837,20,9,2,5912000,21,2,0,-0.8,14.6,6.9,0,78,104.49,74,12,0,1,5
5838,20,9,1,8470000,31,2,1,-0.8,14.6,6.9,0,78,104.49,74,12,0,1,5
5840,20,9,1,6264000,30,2,1,-0.8,14.6,6.9,0,78,104.49,74,12,0,1,5
5847,20,9,1,5411000,27,2,0,-0.8,14.6,6.9,0,78,104.49,78,59,0,1,5
5848,20,9,1,3697000,19,2,1,-0.8,14.6,6.9,0,78,104.49,78,59,0,1,5
5849,20,9,1,19319000,89,2,0,-0.8,14.6,6.9,0,78,104.49,80,59,0,1,5
5852,20,9,1,5884000,30,2,1,-0.8,14.6,6.9,0,78,104.49,80,59,0,1,5
5856,20,9,1,9542000,49,2,1,-0.8,14.6,6.9,0,78,104.49,82,59,0,1,5
5858,20,4,0,41772000,839,2,2,-0.8,14.6,6.9,0,78,104.49,86,0,0,1,5
5862,20,7,0,56907000,1430,2,2,-0.8,14.6,6.9,0,78,104.49,94,87,0,1,5
5864,20,3,0,54607000,1660,2,2,-0.8,14.6,6.9,0,78,104.49,98,61,0,1,5
5866,20,3,0,35865000,899,1,2,-0.8,14.6,6.9,0,78,104.49,102,93,0,1,5
5867,20,3,0,64229000,1610,1,2,-0.8,14.6,6.9,0,78,104.49,104,93,0,1,5
5870,20,3,0,46942000,784,2,2,-0.8,14.6,6.9,0,78,104.49,112,0,0,1,5
5872,20,3,0,57570000,1154,2,2,-0.8,14.6,6.9,0,78,104.49,116,98,0,1,5
5877,20,0,2,0,0,2,2,-0.8,14.6,6.9,0,78,104.49,120,3,0,1,5
5880,20,0,2,10265000,21,2,2,-0.8,14.6,6.9,0,78,104.49,122,3,0,1,5
5881,20,0,2,2859000,6,2,2,-0.8,14.6,6.9,0,78,104.49,122,3,0,1,5
5883,20,0,2,4647000,8,2,2,-0.8,14.6,6.9,0,78,104.49,122,3,0,1,5
5886,20,0,2,12810000,26,2,2,-0.8,14.6,6.9,0,78,104.49,124,3,0,1,5
5888,20,0,2,8477000,16,2,2,-0.8,14.6,6.9,0,78,104.49,124,3,0,1,5
5890,20,0,2,4647000,8,2,2,-0.8,14.6,6.9,0,78,104.49,124,3,0,1,5
5891,20,0,2,6693000,11,2,2,-0.8,14.6,6.9,0,78,104.49,124,3,0,1,5
5893,20,1,2,14324000,30,2,0,-0.8,14.6,6.9,0,78,104.49,126,10,0,1,5
5895,20,1,2,41360000,85,2,0,-0.8,14.6,6.9,0,78,104.49,128,10,0,1,5
5896,20,1,2,42501000,97,2,1,-0.8,14.6,6.9,0,78,104.49,130,10,0,1,5
5897,20,1,2,30210000,62,2,0,-0.8,14.6,6.9,0,78,104.49,130,10,0,1,5
5900,20,1,4,0,0,2,1,-0.8,14.6,6.9,0,78,104.49,132,1,0,1,5
5901,20,1,4,0,0,2,0,-0.8,14.6,6.9,0,78,104.49,132,1,0,1,5
5904,20,1,3,15087000,16,2,1,-0.8,14.6,6.9,0,78,104.49,134,1,0,1,5
5906,20,1,4,0,0,2,1,-0.8,14.6,6.9,0,78,104.49,134,1,0,1,5
5910,20,1,3,0,0,2,1,-0.8,14.6,6.9,0,78,104.49,136,1,0,1,5
5920,20,6,1,15828000,80,2,2,2.4,14.8,8.7,0,70,104.49,0,0,0,1,6
5923,20,6,1,55872000,281,2,2,2.4,14.8,8.7,0,70,104.49,4,67,0,1,6
5927,30,4,1,9861000,56,2,0,2.4,14.8,8.7,0,70,104.49,9,0,0,1,6
5929,20,7,0,6118000,88,2,2,2.4,14.8,8.7,0,70,104.49,36,0,0,1,6
5931,20,7,0,21681000,311,2,2,2.4,14.8,8.7,0,70,104.49,40,0,0,1,6
5933,20,6,0,15591000,313,2,2,2.4,14.8,8.7,0,70,104.49,42,113,0,1,6
5936,20,6,0,21480000,431,2,2,2.4,14.8,8.7,0,70,104.49,46,113,0,1,6
5942,20,5,0,41164000,698,2,2,2.4,14.8,8.7,0,70,104.49,52,62,0,1,6
5943,20,5,0,31811000,540,2,2,2.4,14.8,8.7,0,70,104.49,52,70,0,1,6
5945,20,6,0,35875000,1056,2,2,2.4,14.8,8.7,0,70,104.49,56,0,0,1,6
5946,20,6,0,35266000,1038,2,2,2.4,14.8,8.7,0,70,104.49,58,0,0,1,6
5947,30,9,0,13130000,133,2,0,2.4,14.8,8.7,0,70,104.49,60,21,0,1,6
5950,30,9,0,46450000,495,2,1,2.4,14.8,8.7,0,70,104.49,63,21,0,1,6
5951,20,8,0,21955000,551,2,2,2.4,14.8,8.7,0,70,104.49,66,0,0,1,6
5952,20,8,0,49495000,1241,2,2,2.4,14.8,8.7,0,70,104.49,68,0,0,1,6
5955,20,9,1,1254000,8,2,0,2.4,14.8,8.7,0,70,104.49,72,4,0,1,6
5959,20,9,1,0,0,2,0,2.4,14.8,8.7,0,70,104.49,74,4,0,1,6
5961,20,9,1,6280000,40,2,0,2.4,14.8,8.7,0,70,104.49,74,4,0,1,6
5962,20,1,3,0,0,2,1,2.4,14.8,8.7,0,70,104.49,78,13,0,1,6
5969,20,1,4,21890000,17,2,0,2.4,14.8,8.7,0,70,104.49,80,13,0,1,6
5970,20,1,3,0,0,2,1,2.4,14.8,8.7,0,70,104.49,82,13,0,1,6
5971,20,1,3,8997000,9,2,0,2.4,14.8,8.7,0,70,104.49,82,13,0,1,6
5972,20,1,4,20424000,17,2,1,2.4,14.8,8.7,0,70,104.49,82,13,0,1,6
5975,20,5,0,28938000,264,2,2,2.4,14.8,8.7,0,70,104.49,86,65,0,1,6
5979,20,4,2,0,0,2,1,2.4,14.8,8.7,0,70,104.49,90,0,0,1,6
5983,20,4,2,1522000,4,2,1,2.4,14.8,8.7,0,70,104.49,92,0,0,1,6
5984,20,4,2,0,0,2,0,2.4,14.8,8.7,0,70,104.49,92,0,0,1,6
5985,20,4,2,30027000,67,2,1,2.4,14.8,8.7,0,70,104.49,94,0,0,1,6
5987,20,4,2,0,0,2,1,2.4,14.8,8.7,0,70,104.49,94,0,0,1,6
5988,20,4,2,0,0,2,0,2.4,14.8,8.7,0,70,104.49,94,0,0,1,6
5990,20,3,0,58683000,1177,2,2,2.4,14.8,8.7,0,70,104.49,98,98,0,1,6
5991,20,3,0,86171000,1727,2,2,2.4,14.8,8.7,0,70,104.49,100,98,0,1,6
5992,20,3,0,32714000,1059,2,2,2.4,14.8,8.7,0,70,104.49,102,17,0,1,6
5993,20,3,0,41733000,1351,2,2,2.4,14.8,8.7,0,70,104.49,104,17,0,1,6
5994,20,3,0,51477000,1666,2,2,2.4,14.8,8.7,0,70,104.49,106,17,0,1,6
5995,20,3,0,50840000,1275,2,2,2.4,14.8,8.7,0,70,104.49,108,93,0,1,6
5999,20,9,1,6575000,24,2,1,2.4,14.8,8.7,0,70,104.49,114,12,0,1,6
6000,20,9,1,1500000,7,2,0,2.4,14.8,8.7,0,70,104.49,114,12,0,1,6
6001,20,9,1,2121000,11,2,1,2.4,14.8,8.7,0,70,104.49,114,12,0,1,6
6002,20,9,2,14549000,51,2,0,2.4,14.8,8.7,0,70,104.49,116,12,0,1,6
6003,20,9,1,6575000,24,2,1,2.4,14.8,8.7,0,70,104.49,116,12,0,1,6
6004,20,9,1,7331000,34,2,0,2.4,14.8,8.7,0,70,104.49,116,12,0,1,6
6005,20,9,1,6295000,31,2,1,2.4,14.8,8.7,0,70,104.49,116,12,0,1,6
6007,20,9,1,11235000,41,2,1,2.4,14.8,8.7,0,70,104.49,118,12,0,1,6
6011,20,1,2,15936000,33,2,0,2.4,14.8,8.7,0,70,104.49,120,10,0,1,6
6012,20,1,2,17050000,39,2,1,2.4,14.8,8.7,0,70,104.49,122,10,0,1,6
6014,20,1,2,25567000,59,2,1,2.4,14.8,8.7,0,70,104.49,124,10,0,1,6
6017,20,0,2,3300000,6,2,2,2.4,14.8,8.7,0,70,104.49,126,5,0,1,6
6022,20,0,2,55067000,101,2,2,2.4,14.8,8.7,0,70,104.49,130,5,0,1,6
6027,20,1,4,11763000,9,2,1,2.4,14.8,8.7,0,70,104.49,134,9,0,1,6
6030,20,1,4,43085000,28,2,0,2.4,14.8,8.7,0,70,104.49,136,9,0,1,6
6031,20,5,1,32531000,235,2,2,2.4,14.8,8.7,0,70,104.49,138,85,0,1,6
6033,20,5,1,81941000,590,2,2,2.4,14.8,8.7,0,70,104.49,142,85,0,1,6
6039,20,5,0,1549000,18,2,2,3.9,15.2,8.8,0,89,104.49,2,51,0,0,0
6040,20,5,0,17571000,198,2,2,3.9,15.2,8.8,0,89,104.49,4,6,0,0,0
6043,20,6,1,3396000,13,2,2,3.9,15.2,8.8,0,89,104.49,6,84,0,0,0
6044,20,6,1,8653000,33,2,2,3.9,15.2,8.8,0,89,104.49,8,84,0,0,0
6049,20,6,0,14382000,423,2,2,3.9,15.2,8.8,0,89,104.49,42,0,0,0,0
6054,20,5,0,27058000,247,2,2,3.9,15.2,8.8,0,89,104.49,52,65,0,0,0
6055,20,2,0,24991000,418,2,2,3.9,15.2,8.8,0,89,104.49,54,77,0,0,0
6058,20,8,0,13824000,347,2,2,3.9,15.2,8.8,0,89,104.49,60,0,0,0,0
6062,20,8,0,30794000,618,2,2,3.9,15.2,8.8,0,89,104.49,68,0,0,0,0
6063,20,8,0,33749000,677,2,2,3.9,15.2,8.8,0,89,104.49,70,0,0,0,0
6064,20,3,0,28758000,481,2,2,3.9,15.2,8.8,0,89,104.49,72,39,0,0,0
