,Unnamed: 0,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가
3770,3770,2019-02-09 21:40,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,8489000,9,Saturday,Yes,No,0.0
3771,3771,2019-02-09 21:40,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,8609000,8,Saturday,Yes,No,0.0
3772,3772,2019-02-09 21:40,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1259000,38605000,31,Saturday,Yes,No,0.0
3773,3773,2019-02-09 21:40,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,68037000,51,Saturday,Yes,No,0.0
3774,3774,2019-02-09 22:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,6682000,6,Saturday,Yes,No,12.0
3775,3775,2019-02-09 22:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1440000,0,0,Saturday,Yes,No,12.0
3776,3776,2019-02-09 22:00,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1900000,4908000,3,Saturday,Yes,No,12.0
3777,3777,2019-02-09 22:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,2130000,5499000,3,Saturday,Yes,No,12.0
3778,3778,2019-02-09 22:00,20,일시불 LG 울트라HD TV 70UK6800HNC,1,2700000,0,0,Saturday,Yes,No,12.0
3779,3779,2019-02-09 22:00,20,무이자 LG 울트라HD TV 70UK6800HNC,1,2990000,0,0,Saturday,Yes,No,12.0
3780,3780,2019-02-09 22:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,6682000,6,Saturday,Yes,No,12.0
3781,3781,2019-02-09 22:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1440000,3726000,3,Saturday,Yes,No,12.0
3782,3782,2019-02-09 22:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1900000,34056000,18,Saturday,Yes,No,12.0
3783,3783,2019-02-09 22:20,20,무이자 LG 울트라HD TV 65UK6800HNC,1,2130000,16398000,8,Saturday,Yes,No,12.0
3784,3784,2019-02-09 22:20,20,일시불 LG 울트라HD TV 70UK6800HNC,1,2700000,6964000,3,Saturday,Yes,No,12.0
3785,3785,2019-02-09 22:20,20,무이자 LG 울트라HD TV 70UK6800HNC,1,2990000,0,0,Saturday,Yes,No,12.0
3786,3786,2019-02-09 22:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,9997000,8,Saturday,Yes,No,12.0
3787,3787,2019-02-09 22:40,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1440000,7401000,6,Saturday,Yes,No,12.0
3788,3788,2019-02-09 22:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1900000,38940000,21,Saturday,Yes,No,12.0
3789,3789,2019-02-09 22:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,2130000,27322000,13,Saturday,Yes,No,12.0
3790,3790,2019-02-09 22:40,20,일시불 LG 울트라HD TV 70UK6800HNC,1,2700000,0,0,Saturday,Yes,No,12.0
3791,3791,2019-02-09 22:40,20,무이자 LG 울트라HD TV 70UK6800HNC,1,2990000,0,0,Saturday,Yes,No,12.0
3792,3792,2019-02-09 23:00,20,임페리얼 남성 울 블렌딩 니트 3종,6,49000,15007000,307,Saturday,Yes,No,0.0
3793,3793,2019-02-09 23:00,20,임페리얼 여성 울 블렌딩 니트 3종,6,49000,16117000,329,Saturday,Yes,No,0.0
3794,3794,2019-02-09 23:20,20,임페리얼 남성 울 블렌딩 니트 3종,6,49000,14984000,306,Saturday,Yes,No,0.0
3795,3795,2019-02-09 23:20,20,임페리얼 여성 울 블렌딩 니트 3종,6,49000,16797000,343,Saturday,Yes,No,0.0
3796,3796,2019-02-09 23:40,20,임페리얼 남성 울 블렌딩 니트 3종,6,49000,9250000,189,Saturday,Yes,No,0.0
3797,3797,2019-02-09 23:40,20,임페리얼 여성 울 블렌딩 니트 3종,6,49000,14900000,305,Saturday,Yes,No,0.0
3798,3798,2019-02-10 0:00,20,크로커다일 풀커버 레이스 브라팬티 4세트,5,79900,14287000,179,Sunday,Yes,No,0.0
3799,3799,2019-02-10 0:20,20,크로커다일 풀커버 레이스 브라팬티 4세트,5,79900,16635000,209,Sunday,Yes,No,0.0
3800,3800,2019-02-10 0:40,20,크로커다일 풀커버 레이스 브라팬티 4세트,5,79900,23148000,290,Sunday,Yes,No,0.0
3801,3801,2019-02-10 1:00,20,컬럼비아 옴니위크 드로즈 패키지 10종,5,79000,6074000,77,Sunday,Yes,No,0.0
3802,3802,2019-02-10 1:00,20,컬럼비아 옴니히트 롱드로즈 패키지 7종,5,79000,2591000,33,Sunday,Yes,No,0.0
3803,3803,2019-02-10 1:00,20,컬럼비아 옴니위크 머슬 언더셔츠 6종,5,79000,693000,9,Sunday,Yes,No,0.0
3804,3804,2019-02-10 1:20,20,컬럼비아 옴니위크 드로즈 패키지 10종,5,79000,9229000,117,Sunday,Yes,No,0.0
3805,3805,2019-02-10 1:20,20,컬럼비아 옴니히트 롱드로즈 패키지 7종,5,79000,2883000,37,Sunday,Yes,No,0.0
3806,3806,2019-02-10 1:20,20,컬럼비아 옴니위크 머슬 언더셔츠 6종,5,79000,2882000,37,Sunday,Yes,No,0.0
3807,3807,2019-02-10 1:40,20,컬럼비아 옴니위크 드로즈 패키지 10종,5,79000,8291000,105,Sunday,Yes,No,0.0
3808,3808,2019-02-10 1:40,20,컬럼비아 옴니히트 롱드로즈 패키지 7종,5,79000,4518000,58,Sunday,Yes,No,0.0
3809,3809,2019-02-10 1:40,20,컬럼비아 옴니위크 머슬 언더셔츠 6종,5,79000,1960000,25,Sunday,Yes,No,0.0
3810,3810,2019-02-10 6:00,20,달바 화이트 트러플 퍼스트 인텐시브 세럼,7,79900,5792000,73,Sunday,Yes,No,0.0
3811,3811,2019-02-10 6:20,20,달바 화이트 트러플 퍼스트 인텐시브 세럼,7,79900,12353000,155,Sunday,Yes,No,0.0
3812,3812,2019-02-10 6:40,20,달바 화이트 트러플 퍼스트 인텐시브 세럼,7,79900,13150000,165,Sunday,Yes,No,0.0
3813,3813,2019-02-10 7:00,20,메시제이 퀼팅코트+퍼베스트,6,59000,11242000,191,Sunday,Yes,No,0.0
3814,3814,2019-02-10 7:20,20,메시제이 퀼팅코트+퍼베스트,6,59000,28984000,492,Sunday,Yes,No,0.0
3815,3815,2019-02-10 7:40,20,메시제이 퀼팅코트+퍼베스트,6,59000,50660000,859,Sunday,Yes,No,0.0
3816,3816,2019-02-10 8:00,20,임페리얼 남성 울 블렌딩 니트 3종,6,49000,8343000,171,Sunday,Yes,No,0.0
3817,3817,2019-02-10 8:00,20,임페리얼 여성 울 블렌딩 니트 3종,6,49000,10240000,209,Sunday,Yes,No,0.0
3818,3818,2019-02-10 8:20,20,임페리얼 남성 울 블렌딩 니트 3종,6,49000,14872000,304,Sunday,Yes,No,0.0
3819,3819,2019-02-10 8:20,20,임페리얼 여성 울 블렌딩 니트 3종,6,49000,17178000,351,Sunday,Yes,No,0.0
3820,3820,2019-02-10 8:40,20,임페리얼 남성 울 블렌딩 니트 3종,6,49000,12202000,250,Sunday,Yes,No,0.0
3821,3821,2019-02-10 8:40,20,임페리얼 여성 울 블렌딩 니트 3종,6,49000,21253000,434,Sunday,Yes,No,0.0
3822,3822,2019-02-10 9:00,20,레이프릴 골드라벨 무빙 란쥬,5,69900,16907000,242,Sunday,Yes,No,0.0
3823,3823,2019-02-10 9:20,20,레이프릴 골드라벨 무빙 란쥬,5,69900,43870000,628,Sunday,Yes,No,0.0
3824,3824,2019-02-10 9:40,20,레이프릴 골드라벨 무빙 란쥬,5,69900,34240000,490,Sunday,Yes,No,0.0
3825,3825,2019-02-10 10:00,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,5657000,6,Sunday,Yes,No,0.0
3826,3826,2019-02-10 10:00,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,3109000,3,Sunday,Yes,No,0.0
3827,3827,2019-02-10 10:00,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1259000,3590000,3,Sunday,Yes,No,0.0
3828,3828,2019-02-10 10:00,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,7641000,6,Sunday,Yes,No,0.0
3829,3829,2019-02-10 10:20,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,0,0,Sunday,Yes,No,0.0
3830,3830,2019-02-10 10:20,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,3109000,3,Sunday,Yes,No,0.0
3831,3831,2019-02-10 10:20,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1259000,10423000,9,Sunday,Yes,No,0.0
3832,3832,2019-02-10 10:20,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,25996000,20,Sunday,Yes,No,0.0
3833,3833,2019-02-10 10:40,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,11264000,12,Sunday,Yes,No,0.0
3834,3834,2019-02-10 10:40,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,6167000,6,Sunday,Yes,No,0.0
3835,3835,2019-02-10 10:40,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1259000,38634000,31,Sunday,Yes,No,0.0
3836,3836,2019-02-10 10:40,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,37701000,28,Sunday,Yes,No,0.0
3837,3837,2019-02-10 11:00,20,마리노블 밍크 롱코트,6,399000,23416000,59,Sunday,Yes,No,0.0
3838,3838,2019-02-10 11:20,20,마리노블 밍크 롱코트,6,399000,44191000,111,Sunday,Yes,No,0.0
3839,3839,2019-02-10 11:40,20,마리노블 밍크 롱코트,6,399000,52349000,132,Sunday,Yes,No,0.0
3840,3840,2019-02-10 12:00,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,289000,3863000,14,Sunday,Yes,No,0.0
3841,3841,2019-02-10 12:00,20,일시불  린나이 자동불꽃조절 가스레인지 3구,9,279000,4537000,17,Sunday,Yes,No,0.0
3842,3842,2019-02-10 12:00,20,무이자  린나이 자동불꽃조절 가스레인지 2구,9,219000,9221000,43,Sunday,Yes,No,0.0
3843,3843,2019-02-10 12:00,20,일시불  린나이 자동불꽃조절 가스레인지 2구,9,209000,4734000,23,Sunday,Yes,No,0.0
3844,3844,2019-02-10 12:20,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,289000,15159000,53,Sunday,Yes,No,0.0
3845,3845,2019-02-10 12:20,20,일시불  린나이 자동불꽃조절 가스레인지 3구,9,279000,10937000,40,Sunday,Yes,No,0.0
3846,3846,2019-02-10 12:20,20,무이자  린나이 자동불꽃조절 가스레인지 2구,9,219000,15554000,72,Sunday,Yes,No,0.0
3847,3847,2019-02-10 12:20,20,일시불  린나이 자동불꽃조절 가스레인지 2구,9,209000,18168000,87,Sunday,Yes,No,0.0
3848,3848,2019-02-10 12:40,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,289000,32972000,115,Sunday,Yes,No,0.0
3849,3849,2019-02-10 12:40,20,일시불  린나이 자동불꽃조절 가스레인지 3구,9,279000,16462000,60,Sunday,Yes,No,0.0
3850,3850,2019-02-10 12:40,20,무이자  린나이 자동불꽃조절 가스레인지 2구,9,219000,14851000,68,Sunday,Yes,No,0.0
3851,3851,2019-02-10 12:40,20,일시불  린나이 자동불꽃조절 가스레인지 2구,9,209000,21445000,103,Sunday,Yes,No,0.0
3852,3852,2019-02-10 13:00,20,일시불 LG 통돌이 세탁기,1,439000,10011000,23,Sunday,Yes,No,0.0
3853,3853,2019-02-10 13:00,20,무이자 LG 통돌이 세탁기,1,489000,14335000,30,Sunday,Yes,No,0.0
3854,3854,2019-02-10 13:20,20,일시불 LG 통돌이 세탁기,1,439000,25678000,59,Sunday,Yes,No,0.0
3855,3855,2019-02-10 13:20,20,무이자 LG 통돌이 세탁기,1,489000,25586000,53,Sunday,Yes,No,0.0
3856,3856,2019-02-10 13:40,20,일시불 LG 통돌이 세탁기,1,439000,59750000,137,Sunday,Yes,No,0.0
3857,3857,2019-02-10 13:40,20,무이자 LG 통돌이 세탁기,1,489000,44655000,92,Sunday,Yes,No,0.0
3858,3858,2019-02-10 14:00,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,31665000,796,Sunday,Yes,No,0.0
3859,3859,2019-02-10 14:20,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,65386000,1643,Sunday,Yes,No,0.0
3860,3860,2019-02-10 14:40,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,68744000,1728,Sunday,Yes,No,0.0
3861,3861,2019-02-10 15:00,20,천수봉명인 선재 전통 메주세트,3,96000,28968000,302,Sunday,Yes,No,10.0
3862,3862,2019-02-10 15:20,20,천수봉명인 선재 전통 메주세트,3,96000,52568000,548,Sunday,Yes,No,10.0
3863,3863,2019-02-10 15:40,20,천수봉명인 선재 전통 메주세트,3,96000,82189000,857,Sunday,Yes,No,10.0
3864,3864,2019-02-10 16:00,20,우리바다 손질왕꼬막 24팩,3,39900,61972000,1554,Sunday,Yes,No,0.0
3865,3865,2019-02-10 16:20,20,우리바다 손질왕꼬막 24팩,3,39900,83280000,2088,Sunday,Yes,No,0.0
3866,3866,2019-02-10 16:40,20,우리바다 손질왕꼬막 24팩,3,39900,102698000,2574,Sunday,Yes,No,0.0
3867,3867,2019-02-10 17:00,20,소들녘 소 갈비탕,3,50900,34413000,677,Sunday,Yes,No,0.0
3868,3868,2019-02-10 17:20,20,소들녘 소 갈비탕,3,50900,49700000,977,Sunday,Yes,No,0.0
3869,3869,2019-02-10 17:40,20,소들녘 소 갈비탕,3,50900,49782000,979,Sunday,Yes,No,0.0
3870,3870,2019-02-10 18:00,20,노비타 스마트 비데,4,189000,24198000,129,Sunday,Yes,No,0.0
3871,3871,2019-02-10 18:20,20,노비타 스마트 비데,4,189000,37123000,197,Sunday,Yes,No,0.0
3872,3872,2019-02-10 18:40,20,노비타 스마트 비데,4,189000,66727000,354,Sunday,Yes,No,0.0
3873,3873,2019-02-10 19:00,20,무이자 쿠쿠전기밥솥 10인용,9,218000,6339000,30,Sunday,Yes,No,0.0
3874,3874,2019-02-10 19:00,20,일시불 쿠쿠전기밥솥 10인용,9,208000,12795000,62,Sunday,Yes,No,0.0
3875,3875,2019-02-10 19:00,20,무이자 쿠쿠전기밥솥 6인용,9,208000,4548000,22,Sunday,Yes,No,0.0
3876,3876,2019-02-10 19:00,20,일시불  쿠쿠전기밥솥 6인용,9,198000,2912000,15,Sunday,Yes,No,0.0
3877,3877,2019-02-10 19:20,20,무이자 쿠쿠전기밥솥 10인용,9,218000,22840000,105,Sunday,Yes,No,0.0
3878,3878,2019-02-10 19:20,20,일시불 쿠쿠전기밥솥 10인용,9,208000,17300000,84,Sunday,Yes,No,0.0
3879,3879,2019-02-10 19:20,20,무이자 쿠쿠전기밥솥 6인용,9,208000,7559000,37,Sunday,Yes,No,0.0
3880,3880,2019-02-10 19:20,20,일시불  쿠쿠전기밥솥 6인용,9,198000,12187000,62,Sunday,Yes,No,0.0
3881,3881,2019-02-10 19:40,20,무이자 쿠쿠전기밥솥 10인용,9,218000,44033000,202,Sunday,Yes,No,0.0
3882,3882,2019-02-10 19:40,20,일시불 쿠쿠전기밥솥 10인용,9,208000,35303000,170,Sunday,Yes,No,0.0
3883,3883,2019-02-10 19:40,20,무이자 쿠쿠전기밥솥 6인용,9,208000,9799000,48,Sunday,Yes,No,0.0
3884,3884,2019-02-10 19:40,20,일시불  쿠쿠전기밥솥 6인용,9,198000,12900000,66,Sunday,Yes,No,0.0
3885,3885,2019-02-10 20:00,30,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,10323000,35,Sunday,Yes,No,0.0
3886,3886,2019-02-10 20:30,30,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,27377000,92,Sunday,Yes,No,0.0
3887,3887,2019-02-10 21:00,20,일시불 삼성 유로피안 냉장고RS82M6000S8,1,1319000,13432000,11,Sunday,Yes,No,0.0
3888,3888,2019-02-10 21:00,20,무이자 삼성 유로피안 냉장고RS82M6000S8,1,1449000,3782000,3,Sunday,Yes,No,0.0
3889,3889,2019-02-10 21:20,20,일시불 삼성 유로피안 냉장고RS82M6000S8,1,1319000,26815000,21,Sunday,Yes,No,0.0
3890,3890,2019-02-10 21:20,20,무이자 삼성 유로피안 냉장고RS82M6000S8,1,1449000,14875000,11,Sunday,Yes,No,0.0
3891,3891,2019-02-10 21:40,20,일시불 삼성 유로피안 냉장고RS82M6000S8,1,1319000,36903000,28,Sunday,Yes,No,0.0
3892,3892,2019-02-10 21:40,20,무이자 삼성 유로피안 냉장고RS82M6000S8,1,1449000,18503000,13,Sunday,Yes,No,0.0
3893,3893,2019-02-10 22:00,20,일시불 삼성 UHD 국민TV UN55NU7010FXKR,1,1000000,10711000,11,Sunday,Yes,No,12.0
3894,3894,2019-02-10 22:00,20,무이자 삼성 UHD 국민TV UN55NU7010FXKR,1,1080000,14417000,14,Sunday,Yes,No,12.0
3895,3895,2019-02-10 22:20,20,일시불 삼성 UHD 국민TV UN55NU7010FXKR,1,1000000,18714000,19,Sunday,Yes,No,12.0
3896,3896,2019-02-10 22:20,20,무이자 삼성 UHD 국민TV UN55NU7010FXKR,1,1080000,17291000,17,Sunday,Yes,No,12.0
3897,3897,2019-02-10 22:40,20,일시불 삼성 UHD 국민TV UN55NU7010FXKR,1,1000000,29321000,30,Sunday,Yes,No,12.0
3898,3898,2019-02-10 22:40,20,무이자 삼성 UHD 국민TV UN55NU7010FXKR,1,1080000,23118000,22,Sunday,Yes,No,12.0
3899,3899,2019-02-10 23:00,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,22560000,252,Sunday,Yes,No,0.0
3900,3900,2019-02-10 23:20,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,49684000,554,Sunday,Yes,No,0.0
3901,3901,2019-02-10 23:40,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,46495000,518,Sunday,Yes,No,0.0
3902,3902,2019-02-11 0:00,20,마리노블 밍크 퍼 베스트,6,269000,9764000,37,Monday,No,No,0.0
3903,3903,2019-02-11 0:20,20,마리노블 밍크 퍼 베스트,6,269000,28741000,107,Monday,No,No,0.0
3904,3904,2019-02-11 0:40,20,마리노블 밍크 퍼 베스트,6,269000,39861000,149,Monday,No,No,0.0
3905,3905,2019-02-11 1:00,20,일시불[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,129000,3976000,31,Monday,No,No,0.0
3906,3906,2019-02-11 1:00,20,무이자[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,139000,1765000,13,Monday,No,No,0.0
3907,3907,2019-02-11 1:20,20,일시불[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,129000,7115000,56,Monday,No,No,0.0
3908,3908,2019-02-11 1:20,20,무이자[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,139000,2190000,16,Monday,No,No,0.0
3909,3909,2019-02-11 1:40,20,일시불[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,129000,10700000,83,Monday,No,No,0.0
3910,3910,2019-02-11 1:40,20,무이자[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,139000,8502000,62,Monday,No,No,0.0
3911,3911,2019-02-11 6:00,20,특집  이롬 황성주1일1생식 스페셜,2,179000,4764000,27,Monday,No,No,0.0
3912,3912,2019-02-11 6:20,20,특집  이롬 황성주1일1생식 스페셜,2,179000,15684000,88,Monday,No,No,0.0
3913,3913,2019-02-11 6:40,20,특집  이롬 황성주1일1생식 스페셜,2,179000,15709000,88,Monday,No,No,0.0
3914,3914,2019-02-11 7:00,20,크리스티나앤코 기모티셔츠세트,6,29900,13838000,463,Monday,No,No,0.0
3915,3915,2019-02-11 7:20,20,크리스티나앤코 기모티셔츠세트,6,29900,20569000,688,Monday,No,No,0.0
3916,3916,2019-02-11 7:40,20,크리스티나앤코 기모티셔츠세트,6,29900,26562000,889,Monday,No,No,0.0
3917,3917,2019-02-11 8:00,20,메시제이 퀼팅코트+퍼베스트,6,59000,15476000,263,Monday,No,No,0.0
3918,3918,2019-02-11 8:20,20,메시제이 퀼팅코트+퍼베스트,6,59000,24584000,417,Monday,No,No,0.0
3919,3919,2019-02-11 8:40,20,메시제이 퀼팅코트+퍼베스트,6,59000,30341000,515,Monday,No,No,0.0
3920,3920,2019-02-11 9:00,20,레이프릴 골드라벨 무빙 란쥬,5,69900,8521000,122,Monday,No,No,0.0
3921,3921,2019-02-11 9:20,20,레이프릴 골드라벨 무빙 란쥬,5,69900,17858000,256,Monday,No,No,0.0
3922,3922,2019-02-11 9:40,20,레이프릴 골드라벨 무빙 란쥬,5,69900,37415000,536,Monday,No,No,0.0
3923,3923,2019-02-11 10:00,30,락앤락 비스프리 온더테이블 밀폐용기세트,9,64800,33535000,518,Monday,No,No,0.0
3924,3924,2019-02-11 10:30,30,락앤락 비스프리 온더테이블 밀폐용기세트,9,64800,63757000,984,Monday,No,No,0.0
3925,3925,2019-02-11 11:00,30,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,32965000,111,Monday,No,No,0.0
3926,3926,2019-02-11 11:30,30,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,48308000,162,Monday,No,No,0.0
3927,3927,2019-02-11 12:00,20,에코라믹 통주물 스톤 냄비세트,9,60900,16009000,263,Monday,No,No,0.0
3928,3928,2019-02-11 12:20,20,에코라믹 통주물 스톤 냄비세트,9,60900,49754000,817,Monday,No,No,0.0
3929,3929,2019-02-11 12:40,20,에코라믹 통주물 스톤 냄비세트,9,60900,62483000,1026,Monday,No,No,0.0
3930,3930,2019-02-11 13:00,30,아키 조끼형 더블보정 란쥬 쉐이퍼(96차),5,79900,33623000,421,Monday,No,No,0.0
3931,3931,2019-02-11 13:30,30,아키 조끼형 더블보정 란쥬 쉐이퍼(96차),5,79900,47134000,590,Monday,No,No,0.0
3932,3932,2019-02-11 14:00,20,루이바셋 여성 기모 웜 본딩팬츠 3종,6,39900,12546000,315,Monday,No,No,0.0
3933,3933,2019-02-11 14:20,20,루이바셋 여성 기모 웜 본딩팬츠 3종,6,39900,17674000,443,Monday,No,No,0.0
3934,3934,2019-02-11 14:40,20,루이바셋 여성 기모 웜 본딩팬츠 3종,6,39900,19278000,484,Monday,No,No,0.0
3935,3935,2019-02-11 15:00,20,천연담아 명품다시팩 120포,3,49900,15397000,309,Monday,No,No,0.0
3936,3936,2019-02-11 15:20,20,천연담아 명품다시팩 120포,3,49900,25372000,509,Monday,No,No,0.0
3937,3937,2019-02-11 15:40,20,천연담아 명품다시팩 120포,3,49900,29732000,596,Monday,No,No,0.0
3938,3938,2019-02-11 16:00,20,청정수산 완도활전복 中사이즈 26미,3,59900,20189000,338,Monday,No,No,0.0
3939,3939,2019-02-11 16:20,20,청정수산 완도활전복 中사이즈 26미,3,59900,39942000,667,Monday,No,No,0.0
3940,3940,2019-02-11 16:40,20,청정수산 완도활전복 中사이즈 26미,3,59900,41581000,695,Monday,No,No,0.0
3941,3941,2019-02-11 17:00,20,천수봉명인 선재 전통 메주세트,3,96000,30713000,320,Monday,No,No,10.0
3942,3942,2019-02-11 17:20,20,천수봉명인 선재 전통 메주세트,3,96000,45929000,479,Monday,No,No,10.0
3943,3943,2019-02-11 17:40,20,천수봉명인 선재 전통 메주세트,3,96000,62527000,652,Monday,No,No,10.0
3944,3944,2019-02-11 18:00,20,소들녘 소 갈비탕,3,50900,23860000,469,Monday,No,No,0.0
3945,3945,2019-02-11 18:20,20,소들녘 소 갈비탕,3,50900,30998000,609,Monday,No,No,0.0
3946,3946,2019-02-11 18:40,20,소들녘 소 갈비탕,3,50900,38437000,756,Monday,No,No,0.0
3947,3947,2019-02-11 19:00,20,K-SWISS 남성약기모팬츠3종,6,69900,12387000,178,Monday,No,No,0.0
3948,3948,2019-02-11 19:20,20,K-SWISS 남성약기모팬츠3종,6,69900,17417000,250,Monday,No,No,0.0
3949,3949,2019-02-11 19:40,20,K-SWISS 남성약기모팬츠3종,6,69900,23991000,344,Monday,No,No,0.0
3950,3950,2019-02-11 20:00,20,남영비비안 스킨핏 Dream Fit 브라팬티,5,99900,15440000,155,Monday,No,No,0.0
3951,3951,2019-02-11 20:20,20,남영비비안 스킨핏 Dream Fit 브라팬티,5,99900,37935000,380,Monday,No,No,0.0
3952,3952,2019-02-11 20:40,20,남영비비안 스킨핏 Dream Fit 브라팬티,5,99900,66564000,667,Monday,No,No,0.0
3953,3953,2019-02-11 21:00,20,마리노블 밍크 퍼 베스트,6,269000,11272000,42,Monday,No,No,0.0
