,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
33540,2019-11-21 14:00,20,[12.5m x 3롤]월시스 스티커식 실크벽지,4,79800,41166000,516,Thursday,No,No,0,2,2,-2.6,12.2,5.0,0.0,29,104.87,14:00:00,84,0,0,0,3
16555,2019-06-07 6:20,20,코펜하겐럭스 세미와이드팬츠,6,49900,20650000,414,Friday,No,No,0,2,2,16.6,21.2,18.6,24.2,16,104.88,6:20:00,38,42,0,0,4
29082,2019-10-06 0:50,30,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,8,1750000,6372000,4,Sunday,Yes,No,12,2,2,13.4,21.8,17.3,0.0,16,105.46,0:50:00,5,75,0,1,6
26186,2019-09-08 21:20,20,현대어찬 손질갈치,3,36900,73723000,1998,Sunday,Yes,No,0,2,2,21.8,28.5,24.6,0.8,24,105.2,21:20:00,128,83,0,1,6
31303,2019-10-28 21:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,10041000,64,Monday,No,No,0,2,0,4.5,18.5,11.5,0.3,33,105.46,21:40:00,130,4,0,0,0
2407,2019-01-26 21:20,20,한일 대용량 스텐 분쇄믹서기,9,109800,38507000,351,Saturday,Yes,No,0,2,2,-6.2,3.7,-1.8,0.0,34,104.24,21:20:00,128,14,0,1,5
20843,2019-07-18 16:20,20,안동간고등어 20팩,3,30900,45899000,1486,Thursday,No,No,0,2,2,21.4,27.8,24.3,8.1,28,104.56,16:20:00,98,17,0,0,3
20420,2019-07-14 23:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,13042000,7,Sunday,Yes,No,12,2,0,20.2,29.1,23.9,2.1,27,104.56,23:00:00,138,1,0,1,6
36019,2019-12-16 16:50,20,통뼈 감자탕 8팩,3,42900,38381000,895,Monday,No,No,0,2,2,1.0,14.1,7.1,0.0,28,105.12,16:50:00,101,0,0,0,0
32497,2019-11-10 11:20,20,피시원 국내산 햇 손질문어 7팩,3,49900,25349000,508,Sunday,Yes,No,0,2,2,3.0,15.8,9.4,8.5,28,104.87,11:20:00,68,48,0,1,6
24851,2019-08-25 16:40,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,38900,32688000,841,Sunday,Yes,No,0,2,2,18.9,28.7,23.2,1.2,19,104.81,16:40:00,100,94,0,1,6
8626,2019-03-29 14:40,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,39800,31856000,801,Friday,No,No,0,2,2,5.0,17.0,10.6,0.0,33,104.49,14:40:00,88,87,0,0,4
22879,2019-08-06 21:20,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,44605000,33,Tuesday,No,No,0,2,1,23.8,32.1,27.6,10.9,28,104.81,21:20:00,128,9,0,0,1
31382,2019-10-29 15:20,20,푸마 웜셀(WARM CELL)원피스 브라탑 3종세트,5,69000,27374000,397,Tuesday,No,No,0,2,2,8.0,18.8,13.2,0.7,65,105.46,15:20:00,92,66,0,0,1
13776,2019-05-12 14:00,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,178000,6613000,38,Sunday,Yes,Yes,0,2,0,11.1,26.0,18.4,0.0,36,105.05,14:00:00,84,4,1,1,6
7024,2019-03-13 12:40,20,굿프렌드 굿터치클리너 1+1,4,39900,26239000,658,Wednesday,No,No,0,2,2,-1.5,9.4,3.9,0.0,32,104.49,12:40:00,76,0,0,0,2
7341,2019-03-16 14:20,20,헤스티지 마론 양가죽 남성집업재킷,6,199000,12874000,65,Saturday,Yes,No,0,0,2,1.4,11.1,5.8,0.2,28,104.49,14:20:00,86,0,0,1,5
36281,2019-12-19 10:20,20,(싱글사이즈)일월 품안애 온수매트,4,118000,2974000,26,Thursday,No,No,0,2,2,-1.3,6.8,2.2,0.0,22,105.12,10:20:00,62,15,0,0,3
13222,2019-05-08 0:40,20,무이자 선일금고 이볼브 시리즈 EV-040,4,490000,6710000,14,Wednesday,No,No,12,2,0,7.2,22.9,15.7,0.0,38,105.05,0:40:00,4,0,0,0,2
29880,2019-10-13 22:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,7218000,35,Sunday,Yes,No,0,2,0,10.6,22.3,15.9,0.0,21,105.46,22:20:00,134,59,0,1,6
3667,2019-02-08 20:20,20,무이자 삼성 UHD TV UN55NU7010FXKR,1,1080000,17291000,17,Friday,No,No,12,2,0,-5.9,3.2,-2.0,0.0,24,104.69,20:20:00,122,1,0,0,4
34502,2019-12-02 7:40,20,스튜디오럭스 밴딩팬츠 4종,6,49000,35027000,715,Monday,No,No,0,2,2,0.2,6.8,3.6,0.2,20,105.12,7:40:00,46,86,0,0,0
13319,2019-05-08 22:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2790000,0,0,Wednesday,No,No,12,2,0,7.2,22.9,15.7,0.0,38,105.05,22:00:00,132,1,0,0,2
29773,2019-10-12 15:00,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,30900,27599000,894,Saturday,Yes,No,0,2,2,13.5,23.4,18.0,0.0,25,105.46,15:00:00,90,38,0,1,5
30313,2019-10-18 11:40,20,AAB의 소곱창전골 800g x 8팩,3,55900,52492000,940,Friday,No,No,0,2,2,11.0,19.5,15.3,3.8,19,105.46,11:40:00,70,26,0,0,4
11158,2019-04-19 18:40,20,무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,4056000,26,Friday,No,No,0,2,0,9.5,17.6,12.8,0.0,33,104.87,18:40:00,112,4,0,0,4
6396,2019-03-07 9:20,20,일시불 쿠진나이프케어 살균건조기풀세트,9,147000,21443000,146,Thursday,No,No,10,2,1,2.1,12.1,6.5,0.5,52,104.49,9:20:00,56,0,0,0,3
218,2019-01-03 18:00,20,영산포숙성 홍어8팩+무침3통,3,40900,29976000,733,Thursday,No,No,0,2,2,-7.7,5.0,-2.1,0.0,25,104.24,18:00:00,108,0,0,0,3
12142,2019-04-28 22:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,0,0,Sunday,Yes,No,12,2,0,8.4,17.1,12.1,0.2,19,104.87,22:20:00,134,1,0,1,6
4903,2019-02-20 21:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,0,599000,13840000,24,Wednesday,No,No,0,2,2,-0.5,7.0,2.8,0.0,42,104.69,21:40:00,130,3,0,0,2
29377,2019-10-08 21:20,20,무이자 LG 울트라HD TV 75UM7900BNA,1,2990000,14803000,5,Tuesday,No,No,12,2,0,10.3,22.0,15.9,0.1,24,105.46,21:20:00,128,1,0,0,1
13336,2019-05-08 22:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,6513000,3,Wednesday,No,No,12,2,1,7.2,22.9,15.7,0.0,38,105.05,22:40:00,136,1,0,0,2
9355,2019-04-04 13:40,20,월드컵 여성19SS트레킹화,8,39800,10049000,253,Thursday,No,No,0,2,2,1.3,17.9,9.9,0.0,34,104.87,13:40:00,82,0,0,0,3
22743,2019-08-05 12:40,20,일시불 휴롬퀵스퀴저,9,74000,19225000,260,Monday,No,No,9,2,1,24.2,34.6,28.8,0.7,32,104.81,12:40:00,76,0,0,0,0
17859,2019-06-19 20:00,20,헤드 파이로라이트 트렁크 8종 패키지,5,69000,6095000,89,Wednesday,No,No,0,2,2,18.3,27.5,22.2,0.8,26,104.88,20:00:00,120,19,0,0,2
13420,2019-05-09 20:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,499000,21542000,44,Thursday,No,No,0,2,2,11.1,24.1,17.1,0.0,37,105.05,20:40:00,124,3,0,0,3
11368,2019-04-21 21:20,20,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,6,79000,13172000,167,Sunday,Yes,No,0,0,2,12.0,22.1,16.5,0.1,30,104.87,21:20:00,128,0,0,1,6
8755,2019-03-30 16:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,6915000,47,Saturday,Yes,No,0,2,1,3.7,12.2,7.2,3.0,27,104.49,16:00:00,96,4,0,1,5
8498,2019-03-28 6:40,20,[플로쥬] 트윙클 아일렛 스니커즈,8,39000,41297000,1059,Thursday,No,No,0,2,2,6.6,16.1,10.6,0.6,44,104.49,6:40:00,40,92,0,0,3
1966,2019-01-21 23:20,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,19028000,15,Monday,No,No,0,2,0,-5.5,6.2,0.5,0.0,29,104.24,23:20:00,140,13,0,0,0
6959,2019-03-12 22:20,20,일시불 LG전자 매직스페이스 냉장고,1,1409000,31285000,23,Tuesday,No,No,0,2,1,0.9,11.9,5.8,0.9,51,104.49,22:20:00,134,9,0,0,1
2366,2019-01-26 7:20,20,무이자 한삼인순홍삼진7박스 (백A1),2,189000,13040000,69,Saturday,Yes,No,0,2,0,-6.2,3.7,-1.8,0.0,34,104.24,7:20:00,44,0,0,1,5
18789,2019-06-29 21:20,20,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,0,649000,3225000,5,Saturday,Yes,No,0,2,2,19.9,24.1,21.6,31.7,20,104.88,21:20:00,128,3,0,1,5
3569,2019-02-07 22:00,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,0,0,Thursday,No,No,0,2,0,-3.9,7.4,2.1,0.5,44,104.69,22:00:00,132,13,0,0,3
31775,2019-11-03 0:40,20,[헤스티지] 남성 스타디움 자켓,6,199000,18846000,95,Sunday,Yes,No,0,0,2,9.4,20.5,13.8,1.5,42,104.87,0:40:00,4,79,0,1,6
8141,2019-03-24 14:20,20,뱅뱅 남성 봄 데님팬츠 3종,6,69900,17218000,247,Sunday,Yes,No,0,0,2,-2.1,11.3,4.7,0.0,24,104.49,14:20:00,86,42,0,1,6
11200,2019-04-19 22:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2500000,6223000,3,Friday,No,No,12,2,1,9.5,17.6,12.8,0.0,33,104.87,22:40:00,136,1,0,0,4
28993,2019-10-05 11:00,20,국내산 손질 갑오징어 9팩,3,49900,16500000,331,Saturday,Yes,No,0,2,2,15.5,22.6,18.9,3.2,26,105.46,11:00:00,66,98,0,1,5
32238,2019-11-07 17:20,20,AAB의 소곱창전골 800g x 8팩,3,55900,29001000,519,Thursday,No,No,0,2,2,5.7,16.9,10.8,0.0,34,104.87,17:20:00,104,26,0,0,3
14561,2019-05-19 8:00,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,6,69900,26069000,373,Sunday,Yes,No,0,0,2,16.9,22.6,19.5,7.2,17,105.05,8:00:00,48,42,0,1,6
10604,2019-04-15 1:20,20,에이유플러스 슈퍼선스틱 1001(쇼퍼백),7,69900,7436000,107,Monday,No,No,0,2,2,2.3,19.6,11.1,0.0,46,104.87,1:20:00,8,0,0,0,0
19284,2019-07-04 11:20,20,보몽드 엘사 자수 쿨 시어서커 침구세트 K,10,79900,13247000,166,Thursday,No,No,0,2,2,18.4,31.2,24.4,0.0,27,104.56,11:20:00,68,11,0,0,3
6365,2019-03-06 23:40,20,푸마 INNO 심리스 롱드로즈 7종,5,89000,424000,5,Wednesday,No,No,0,2,2,4.7,14.3,8.8,1.0,95,104.49,23:40:00,142,51,0,0,2
18917,2019-06-30 22:40,20,[라쉬반］FC바로셀로나 에디션 드로즈SET,5,119000,64990000,547,Sunday,Yes,No,0,2,2,20.1,28.5,23.8,0.0,23,104.88,22:40:00,136,6,0,1,6
10430,2019-04-13 15:40,20,파뷔에 항균도마 1+1세트,9,49800,69944000,1405,Saturday,Yes,No,0,2,2,4.0,18.9,11.6,0.0,33,104.87,15:40:00,94,72,0,1,5
11631,2019-04-24 1:20,20,(무)[한샘] 호텔식 레일 암막커튼 세트(중형),10,169000,971000,6,Wednesday,No,No,0,2,2,14.2,22.0,17.3,6.9,27,104.87,1:20:00,8,0,0,0,2
34444,2019-12-01 17:40,20,푸마 코튼 언더탑 9종,5,89000,2244000,26,Sunday,Yes,No,0,2,2,4.7,8.1,6.3,12.5,25,105.12,17:40:00,106,0,0,1,6
7770,2019-03-20 21:20,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,16351000,17,Wednesday,No,No,0,2,1,5.3,17.2,11.4,16.1,53,104.49,21:20:00,128,13,0,0,2
5888,2019-03-02 20:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,549000,8477000,16,Saturday,Yes,No,0,2,2,-0.8,14.6,6.9,0.0,78,104.49,20:40:00,124,3,0,1,5
23186,2019-08-09 21:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,12462000,10,Friday,No,No,12,2,0,24.2,33.6,28.3,0.1,21,104.81,21:20:00,128,1,0,0,4
29802,2019-10-12 22:00,20,일시불 LG 울트라HD TV 65UM7900BNA,1,1750000,0,0,Saturday,Yes,No,12,2,1,13.5,23.4,18.0,0.0,25,105.46,22:00:00,132,1,0,1,5
1370,2019-01-15 22:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,2130000,41190000,20,Tuesday,No,No,12,2,0,-3.9,6.1,0.9,0.1,88,104.24,22:40:00,136,1,0,0,1
3493,2019-02-07 0:00,20,임페리얼 여성 울 블렌딩 니트 3종,6,49000,4295000,88,Thursday,No,No,0,1,2,-3.9,7.4,2.1,0.5,44,104.69,0:00:00,0,36,0,0,3
17769,2019-06-18 16:40,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,56815000,1461,Tuesday,No,No,0,2,2,17.3,26.2,21.3,2.1,25,104.88,16:40:00,100,0,0,0,1
26894,2019-09-15 20:40,20,일시불 LG 통돌이 세탁기,1,439000,50138000,115,Sunday,Yes,No,0,2,1,19.7,28.8,23.4,0.4,16,105.2,20:40:00,124,10,0,1,6
17072,2019-06-11 22:40,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,899000,31335000,35,Tuesday,No,No,0,2,2,14.8,23.8,18.8,0.3,15,104.88,22:40:00,136,8,0,0,1
15383,2019-05-26 15:00,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,39800,33660000,846,Sunday,Yes,No,0,2,2,16.4,30.1,23.2,0.1,35,105.05,15:00:00,90,87,0,1,6
25697,2019-09-03 20:20,20,안동간고등어 20팩,3,30900,49187000,1592,Tuesday,No,No,0,2,2,20.1,24.8,22.1,13.1,16,105.2,20:20:00,122,17,0,0,1
25939,2019-09-06 12:20,20,코치 리스틀릿,8,138000,13514000,98,Friday,No,No,0,2,2,22.1,28.9,25.4,2.9,17,105.2,12:20:00,74,0,0,0,4
23242,2019-08-10 9:00,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,25951000,17,Saturday,Yes,No,12,2,2,24.5,33.4,28.6,0.0,23,104.81,9:00:00,54,99,0,1,5
36843,2019-12-25 16:40,20,고창 꿀 고구마 10kg,3,30900,133435000,4319,Wednesday,No,Yes,0,2,2,-3.2,10.9,3.5,0.0,33,105.12,16:40:00,100,0,1,0,2
27327,2019-09-19 12:00,20,보루네오 심플 광폭 서랍장 800 5단,0,169000,2564000,16,Thursday,No,No,0,2,2,13.5,25.6,19.2,0.0,24,105.2,12:00:00,72,103,0,0,3
28922,2019-10-04 14:00,20,트레스패스 여성 에어 워킹화 + 러닝화 2종,8,39800,7659000,193,Friday,No,No,0,2,2,17.1,26.9,21.2,0.3,30,105.46,14:00:00,84,100,0,0,4
27350,2019-09-19 17:00,20,19년 멋진밥상 흥양농협 햅쌀 20kg,3,63900,45742000,716,Thursday,No,No,0,2,2,13.5,25.6,19.2,0.0,24,105.2,17:00:00,102,76,0,0,3
28844,2019-10-03 21:00,20,무이자 LG 울트라HD TV 75UM7900BNA,1,2990000,0,0,Thursday,No,Yes,12,2,0,18.7,26.3,22.0,28.9,20,105.46,21:00:00,126,1,1,0,3
33768,2019-11-24 10:20,20,CERINI by PAT 남성 니트 스웨터 4종,6,69900,21319000,305,Sunday,Yes,No,0,0,2,7.4,19.6,12.8,1.2,25,104.87,10:20:00,62,36,0,1,6
8340,2019-03-26 11:20,20,삭루츠 버켓 백(TQ18),8,52000,17827000,343,Tuesday,No,No,5,2,2,3.2,18.7,10.5,0.0,45,104.49,11:20:00,68,0,0,0,1
23865,2019-08-15 18:40,20,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),3,30900,8570000,278,Thursday,No,Yes,0,2,2,24.2,29.1,26.1,15.8,14,104.81,18:40:00,112,38,1,0,3
30681,2019-10-21 23:40,20,킹스스파 편백 반신욕기,4,569000,53924000,95,Monday,No,No,0,2,2,9.5,23.0,15.3,0.0,28,105.46,23:40:00,142,0,0,0,0
20601,2019-07-16 16:40,20,AAB의 소곱창전골 800g x 8팩,3,55900,45783000,820,Tuesday,No,No,0,2,2,20.3,28.7,23.8,4.5,23,104.56,16:40:00,100,26,0,0,1
3507,2019-02-07 7:00,20,더블유베일 캐시라이크 니트 4종,6,39900,20275000,509,Thursday,No,No,0,2,2,-3.9,7.4,2.1,0.5,44,104.69,7:00:00,42,36,0,0,3
27218,2019-09-18 16:00,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,13729000,445,Wednesday,No,No,0,2,2,15.4,27.9,21.0,0.0,24,105.2,16:00:00,96,57,0,0,2
24518,2019-08-22 6:10,10,[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,6,69900,2811000,41,Thursday,No,No,0,2,2,23.0,30.3,25.8,25.2,26,104.81,6:10:00,37,0,0,0,3
10285,2019-04-12 12:00,20,파뷔에 항균도마 1+1세트,9,49800,22416000,451,Friday,No,No,0,2,2,4.1,17.7,10.7,0.1,31,104.87,12:00:00,72,72,0,0,4
20022,2019-07-11 11:40,20,보몽드 엘사 자수 쿨 시어서커 침구세트 K,10,79900,11218000,141,Thursday,No,No,0,2,2,19.7,25.6,22.2,8.5,12,104.56,11:40:00,70,11,0,0,3
6530,2019-03-08 19:40,20,무이자 쿠쿠전기밥솥 10인용,9,218000,25726000,119,Friday,No,No,0,2,0,-1.3,14.5,6.1,0.0,36,104.49,19:40:00,118,59,0,0,4
28182,2019-09-27 16:40,20,카파 FW 언더셔츠 6종 패키지,5,69000,22510000,327,Friday,No,No,0,2,2,16.8,26.9,21.4,1.5,26,105.2,16:40:00,100,54,0,0,4
24061,2019-08-17 21:20,20,무이자 LG 울트라HD TV 75UK7400KNA,1,3190000,7520000,3,Saturday,Yes,No,12,2,0,22.0,31.0,26.2,2.1,28,104.81,21:20:00,128,1,0,1,5
21161,2019-07-21 11:00,20,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,5,89900,31022000,346,Sunday,Yes,No,0,2,2,22.6,27.8,24.8,20.0,19,104.56,11:00:00,66,0,0,1,6
36940,2019-12-26 20:40,20,(퀸+퀸)일월 품안애 온수매트,4,248000,22084000,90,Thursday,No,No,0,2,2,1.4,6.1,3.7,1.1,32,105.12,20:40:00,124,15,0,0,3
20719,2019-07-17 15:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,4231000,27,Wednesday,No,No,0,2,0,20.7,28.8,24.4,3.7,26,104.56,15:40:00,94,4,0,0,2
15593,2019-05-28 17:00,20,멋진밥상 흥양농협 쌀 20kg,3,59900,46617000,779,Tuesday,No,No,0,2,2,12.6,23.8,17.8,0.0,19,105.05,17:00:00,102,39,0,0,1
18795,2019-06-29 21:40,20,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,0,649000,14347000,23,Saturday,Yes,No,0,2,2,19.9,24.1,21.6,31.7,20,104.88,21:40:00,130,3,0,1,5
34086,2019-11-27 22:40,20,(퀸+퀸)일월 품안애 온수매트,4,248000,16080000,65,Wednesday,No,No,0,2,2,2.6,9.7,6.2,1.0,26,104.87,22:40:00,136,15,0,0,2
9799,2019-04-08 0:20,20,일시불 선일금고 이볼브 시리즈 EV-040,4,450000,7794000,18,Monday,No,No,12,2,1,5.1,19.1,11.8,0.0,34,104.87,0:20:00,2,0,0,0,0
21105,2019-07-20 21:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,8176000,7,Saturday,Yes,No,12,2,1,23.2,27.1,24.8,56.5,14,104.56,21:40:00,130,1,0,1,5
29698,2019-10-11 21:20,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,48556000,36,Friday,No,No,0,2,1,11.9,24.8,17.9,0.0,28,105.46,21:20:00,128,9,0,0,4
7477,2019-03-17 22:20,20,바로바로 무선청소기,4,89000,15843000,179,Sunday,Yes,No,0,2,2,1.1,13.1,6.6,0.0,30,104.49,22:20:00,134,96,0,1,6
31194,2019-10-27 13:20,20,시스마르스 플렉시블 웨지 펌프스,8,29800,52721000,1770,Sunday,Yes,No,0,2,2,5.4,17.4,10.7,0.0,30,105.46,13:20:00,80,0,0,1,6
30670,2019-10-21 22:00,20,(점보특대형)일월 에너지세이브 카페트매트,4,198000,11478000,58,Monday,No,No,0,2,2,9.5,23.0,15.3,0.0,28,105.46,22:00:00,132,111,0,0,0
5820,2019-03-02 7:30,30,오모떼 미라클쉐이핑 브라팬티 시즌2,5,99000,53059000,536,Saturday,Yes,No,0,2,2,-0.8,14.6,6.9,0.0,78,104.49,7:30:00,45,65,0,1,5
32008,2019-11-05 12:20,20,참존 탑뉴스 지이링클 기초세트,7,59000,35350000,600,Tuesday,No,No,0,2,2,6.0,19.1,11.7,0.0,31,104.87,12:20:00,74,0,0,0,1
17255,2019-06-13 21:45,20,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,8288000,12,Thursday,No,No,0,2,1,14.7,28.0,21.2,0.0,23,104.88,21:45:00,120,22,0,0,3
16616,2019-06-07 20:20,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,10719000,5,Friday,No,No,0,2,1,16.6,21.2,18.6,24.2,16,104.88,20:20:00,122,7,0,0,4
13984,2019-05-13 23:20,20,헤비추얼 여성 썸머 쿨라이프 데님 3종,6,59000,21830000,370,Monday,No,No,0,1,2,11.4,24.5,17.9,0.0,38,105.05,23:20:00,140,0,0,0,0
12206,2019-04-29 12:40,20,무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,4023000,26,Monday,No,No,0,2,0,8.0,14.3,11.3,19.1,21,104.87,12:40:00,76,4,0,0,0
13586,2019-05-10 23:40,20,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2299000,49876000,22,Friday,No,No,0,2,0,8.7,26.7,17.6,0.0,38,105.05,23:40:00,142,7,0,0,4
24736,2019-08-24 7:40,20,무이자 종근당건강 락토핏 생유산균골드 단하루,2,79000,16705000,212,Saturday,Yes,No,0,2,0,18.9,27.6,22.8,0.0,23,104.81,7:40:00,46,32,0,1,5
16679,2019-06-08 1:20,20,타운젠트 남성 썸머 정장팬츠3종,6,49900,15949000,320,Saturday,Yes,No,0,0,2,15.5,25.5,20.1,0.1,22,104.88,1:20:00,8,42,0,1,5
14339,2019-05-16 22:40,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,6675000,5,Thursday,No,No,12,2,0,14.6,28.9,21.4,0.0,43,105.05,22:40:00,136,1,0,0,3
1460,2019-01-16 20:20,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,19951000,13,Wednesday,No,No,0,2,0,-7.9,1.7,-3.2,0.0,36,104.24,20:20:00,122,9,0,0,2
8893,2019-03-31 20:40,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,599000,3115000,6,Sunday,Yes,No,0,2,2,2.3,9.2,5.4,0.2,31,104.49,20:40:00,124,3,0,1,6
6649,2019-03-09 21:40,20,무이자 삼성 UHD TV UN65NU7010FXKR,1,1800000,16423000,10,Saturday,Yes,No,12,2,0,-1.0,16.1,7.9,0.3,34,104.49,21:40:00,130,1,0,1,5
27932,2019-09-24 21:00,20,무이자 LG 울트라HD TV 75UM7900BNA,1,2990000,13966000,5,Tuesday,No,No,12,2,0,12.6,25.0,17.8,0.0,22,105.2,21:00:00,126,1,0,0,1
12620,2019-05-03 13:00,30,효재 자수 광목 워싱 침구세트 퀸,10,149000,6046000,41,Friday,No,No,0,2,2,7.6,25.9,16.7,0.0,44,105.05,13:00:00,78,11,0,0,4
24272,2019-08-19 21:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,0,0,Monday,No,No,12,2,0,20.0,30.8,25.1,0.4,25,104.81,21:20:00,128,1,0,0,0
11497,2019-04-22 23:00,20,K-SWISS 여성에어핏트랙수트,6,89000,10013000,113,Monday,No,No,0,1,2,10.2,25.6,17.6,0.0,49,104.87,23:00:00,138,0,0,0,0
15630,2019-05-29 6:40,20,뉴질랜드 초록입홍합 환 100%,2,99000,23986000,243,Wednesday,No,No,0,2,2,11.1,27.4,19.7,0.0,33,105.05,6:40:00,40,0,0,0,2
31,2019-01-01 15:40,20,뽕셰프 이봉원 특갈비탕 12팩,3,60900,39669000,652,Tuesday,No,Yes,0,2,2,-5.8,2.1,-2.1,0.1,26,104.24,15:40:00,94,82,1,0,1
33949,2019-11-26 9:20,20,푸마 웜셀 퍼치마레깅스 3종,5,59000,27744000,471,Tuesday,No,No,0,2,2,2.6,13.5,7.7,0.5,21,104.87,9:20:00,56,70,0,0,1
10072,2019-04-10 17:20,20,피시원 국내산 손질꽃게 7팩,3,59900,42915000,717,Wednesday,No,No,0,2,2,4.5,9.9,7.2,8.5,15,104.87,17:20:00,104,104,0,0,2
19296,2019-07-04 14:00,20,헤비추얼 남성 썸머 쿨라이트 데님 3종,6,59000,11160000,190,Thursday,No,No,0,0,2,18.4,31.2,24.4,0.0,27,104.56,14:00:00,84,0,0,0,3
20666,2019-07-17 7:20,20,어반시크릿 썸머 풀코디 3종세트,6,39800,22819000,574,Wednesday,No,No,0,2,2,20.7,28.8,24.4,3.7,26,104.56,7:20:00,44,0,0,0,2
34025,2019-11-27 9:20,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,2047000,35,Wednesday,No,No,0,2,2,2.6,9.7,6.2,1.0,26,104.87,9:20:00,56,62,0,0,2
19940,2019-07-10 22:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,11091000,21,Wednesday,No,No,0,2,2,19.2,23.3,20.9,20.7,12,104.56,22:00:00,132,18,0,0,2
18202,2019-06-23 12:20,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,4201000,27,Sunday,Yes,No,0,2,0,16.4,27.3,21.6,0.3,17,104.88,12:20:00,74,4,0,1,6
15442,2019-05-27 0:00,30,USPA  남성 아동 반팔 폴로셔츠 3종,6,69000,2653000,39,Monday,No,No,0,0,2,15.4,22.1,18.6,22.9,21,105.05,0:00:00,0,114,0,0,0
25905,2019-09-06 6:30,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,16667000,540,Friday,No,No,0,2,2,22.1,28.9,25.4,2.9,17,105.2,6:30:00,39,57,0,0,4
20208,2019-07-13 8:00,20,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,5,89900,23637000,263,Saturday,Yes,No,0,2,2,20.1,27.8,23.3,1.6,24,104.56,8:00:00,48,0,0,1,5
8382,2019-03-26 21:40,20,K-SWISS 여성에어핏트랙수트,6,119000,28770000,242,Tuesday,No,No,0,1,2,3.2,18.7,10.5,0.0,45,104.49,21:40:00,130,0,0,0,1
14984,2019-05-22 22:40,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,62091000,40,Wednesday,No,No,12,2,2,10.3,27.3,19.2,0.0,44,105.05,22:40:00,136,99,0,0,2
