,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
9772,2019-04-07 22:20,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,6967000,3,Sunday,Yes,No,12,2,1,7.4,18.4,12.5,2.8,43,104.87,22:20:00,134,1,0,1,6
35476,2019-12-11 9:20,20,까사마루 접이식 의자,4,19900,533000,27,Wednesday,No,No,0,2,2,1.8,13.3,6.9,0.2,45,105.12,9:20:00,56,0,0,0,2
23563,2019-08-13 0:20,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),8,79000,23954000,304,Tuesday,No,No,0,2,2,24.3,33.7,28.5,1.2,21,104.81,0:20:00,2,73,0,0,1
10934,2019-04-17 21:40,20,무이자 LG 울트라HD TV 75UK6200KNB,1,3090000,22983000,8,Wednesday,No,No,12,2,0,8.7,23.0,15.5,0.5,34,104.87,21:40:00,130,1,0,0,2
13290,2019-05-08 19:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,7933000,48,Wednesday,No,No,0,2,1,7.2,22.9,15.7,0.0,38,105.05,19:00:00,114,4,0,0,2
29738,2019-10-12 12:00,30,[루이띠에] 18k 그레이스 골드 주얼리 세트,8,2990000,0,0,Saturday,Yes,No,12,2,2,13.5,23.4,18.0,0.0,25,105.46,12:00:00,72,0,0,1,5
18264,2019-06-23 22:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2700000,6091000,3,Sunday,Yes,No,12,2,1,16.4,27.3,21.6,0.3,17,104.88,22:40:00,136,1,0,1,6
27891,2019-09-24 12:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,14375000,70,Tuesday,No,No,0,2,1,12.6,25.0,17.8,0.0,22,105.2,12:40:00,76,59,0,0,1
31444,2019-10-30 11:20,20,안동간고등어 20팩,3,30900,55506000,1797,Wednesday,No,No,0,2,2,5.7,18.3,11.3,0.0,36,105.46,11:20:00,68,17,0,0,2
24782,2019-08-24 21:40,20,무이자 종근당건강 락토핏 생유산균골드 단하루,2,79000,18457000,234,Saturday,Yes,No,0,2,0,18.9,27.6,22.8,0.0,23,104.81,21:40:00,130,32,0,1,5
9173,2019-04-02 23:20,20,무이자 LG 울트라HD TV 75UK6200KNB,1,3090000,15322000,5,Tuesday,No,No,12,2,0,-0.4,13.4,6.7,0.0,25,104.87,23:20:00,140,1,0,0,1
25736,2019-09-04 7:20,20,노송가구 제이드 비취 교자상(900),4,69000,6813000,99,Wednesday,No,No,0,2,2,21.4,26.2,23.4,11.9,13,105.2,7:20:00,44,0,0,0,2
26295,2019-09-10 1:20,20,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),7,39900,16911000,424,Tuesday,No,No,0,2,2,22.5,29.6,25.4,15.3,22,105.2,1:20:00,8,0,0,0,1
20364,2019-07-14 17:00,20,일시불 쿠쿠 블랙스톤 전기밥솥 6인용,9,238000,2970000,13,Sunday,Yes,No,0,2,1,20.2,29.1,23.9,2.1,27,104.56,17:00:00,102,59,0,1,6
32766,2019-11-13 11:40,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,24793000,114,Wednesday,No,No,0,2,0,3.7,13.9,8.9,2.8,30,104.87,11:40:00,70,59,0,0,2
12101,2019-04-28 13:00,20,무이자 쿠쿠전기밥솥 6인용,9,208000,6251000,31,Sunday,Yes,No,0,2,0,8.4,17.1,12.1,0.2,19,104.87,13:00:00,78,59,0,1,6
17790,2019-06-18 20:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,5317000,34,Tuesday,No,No,0,2,0,17.3,26.2,21.3,2.1,25,104.88,20:40:00,124,4,0,0,1
34759,2019-12-04 19:20,20,푸마 코튼 언더탑 9종,5,89000,4398000,50,Wednesday,No,No,0,2,2,-0.3,9.5,4.2,0.1,25,105.12,19:20:00,116,0,0,0,2
29888,2019-10-13 23:20,20,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),5,119000,50887000,428,Sunday,Yes,No,0,2,2,10.6,22.3,15.9,0.0,21,105.46,23:20:00,140,20,0,1,6
7466,2019-03-17 20:40,20,푸마 드라이셀 퓨징 브라세트 패키지,5,139000,24528000,177,Sunday,Yes,No,0,2,2,1.1,13.1,6.6,0.0,30,104.49,20:40:00,124,85,0,1,6
1562,2019-01-17 22:00,30,로이몬스터 남녀 벤치후드롱패딩,6,49800,23800000,478,Thursday,No,No,0,2,2,-4.0,5.4,0.4,0.0,33,104.24,22:00:00,132,117,0,0,3
32294,2019-11-08 1:20,20,초특가 자미코코 3단 접이식 텐셀 매트 싱글 + 경추베개,4,88000,1138000,13,Friday,No,No,0,2,2,2.3,15.3,7.8,0.0,33,104.87,1:20:00,8,0,0,0,4
31606,2019-11-01 1:20,20,메디앤서 생콜라겐 마스크팩,7,69900,10177000,146,Friday,No,No,0,2,2,9.0,21.8,14.3,0.0,71,104.87,1:20:00,8,0,0,0,4
19006,2019-07-01 22:20,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,0,599000,6028000,11,Monday,No,No,0,2,2,19.9,26.9,23.2,0.4,27,104.56,22:20:00,134,3,0,0,0
14590,2019-05-19 14:00,20,무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK,1,849000,1804000,3,Sunday,Yes,No,0,2,0,16.9,22.6,19.5,7.2,17,105.05,14:00:00,84,7,0,1,6
33326,2019-11-19 13:40,20,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),10,89900,9989000,112,Tuesday,No,No,0,2,2,0.6,7.0,3.7,0.1,27,104.87,13:40:00,82,11,0,0,1
2106,2019-01-23 11:20,20,(도냄)무이자 쿠쿠전기밥솥 10인용,9,218000,19426000,90,Wednesday,No,No,0,2,0,-2.2,9.6,3.1,0.0,58,104.24,11:20:00,68,59,0,0,2
27262,2019-09-18 21:20,20,일시불 LG 울트라HD TV 75UK7400KNA,1,2900000,6775000,3,Wednesday,No,No,12,2,1,15.4,27.9,21.0,0.0,24,105.2,21:20:00,128,1,0,0,2
36235,2019-12-18 23:20,20,(무)장수흙침대 싱글,0,1290000,2723000,3,Wednesday,No,No,12,2,2,1.8,8.5,4.6,0.4,27,105.12,23:20:00,140,3,0,0,2
2841,2019-01-31 17:00,20,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,3,59900,23306000,390,Thursday,No,No,0,2,2,-3.8,4.7,0.3,4.9,46,104.24,17:00:00,102,0,0,0,3
35174,2019-12-08 18:00,20,(퀸+퀸)일월 품안애 온수매트,4,248000,27365000,111,Sunday,Yes,No,0,2,2,-3.3,8.0,1.4,0.0,37,105.12,18:00:00,108,15,0,1,6
10859,2019-04-17 7:40,20,LG생활건강 건조기 시트 퍼퓸드몽드,4,59800,28614000,479,Wednesday,No,No,0,2,2,8.7,23.0,15.5,0.5,34,104.87,7:40:00,46,0,0,0,2
36420,2019-12-20 22:20,20,(무)장수흙침대 퀸,0,1490000,3216000,3,Friday,No,No,12,2,2,-3.0,5.4,1.0,0.1,26,105.12,22:20:00,134,3,0,0,4
33997,2019-11-26 21:00,20,일시불쿠첸압력밥솥 10인용,9,168000,37975000,227,Tuesday,No,No,0,2,1,2.6,13.5,7.7,0.5,21,104.87,21:00:00,126,4,0,0,1
4821,2019-02-20 1:00,20,푸마 심리스 드로즈 블랙에디션 패키지,5,89000,9339000,105,Wednesday,No,No,0,2,2,-0.5,7.0,2.8,0.0,42,104.69,1:00:00,6,6,0,0,2
5523,2019-02-27 11:20,20,키친아트 스텐밀폐용기 세트,9,79900,28713000,360,Wednesday,No,No,0,2,2,3.4,11.8,7.1,0.4,43,104.69,11:20:00,68,0,0,0,2
13993,2019-05-14 1:00,20,NEW프리미엄 TS샴푸세트(추가),7,59800,7362000,124,Tuesday,No,No,0,2,2,13.9,26.6,19.8,0.0,37,105.05,1:00:00,6,0,0,0,1
28517,2019-09-30 22:00,20,무이자 LG 울트라HD TV 75UM7900BNA,1,2990000,13943000,5,Monday,No,No,12,2,0,16.4,28.2,21.6,0.1,35,105.2,22:00:00,132,1,0,0,0
2797,2019-01-31 0:00,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,22232000,559,Thursday,No,No,0,2,2,-3.8,4.7,0.3,4.9,46,104.24,0:00:00,0,87,0,0,3
26802,2019-09-14 21:20,20,무이자 LG 울트라HD TV 75UK7400KNA,1,3190000,0,0,Saturday,Yes,Yes,12,2,0,17.4,27.5,22.3,0.1,15,105.2,21:20:00,128,1,1,1,5
20061,2019-07-11 20:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,15283000,10,Thursday,No,No,12,2,1,19.7,25.6,22.2,8.5,12,104.56,20:20:00,122,1,0,0,3
32468,2019-11-10 1:20,20,[헤스티지] 남성 스타디움 자켓,6,199000,3206000,17,Sunday,Yes,No,0,0,2,3.0,15.8,9.4,8.5,28,104.87,1:20:00,8,79,0,1,6
33691,2019-11-23 6:40,20,참존 탑뉴스 지이링클 기초세트,7,59000,34543000,586,Saturday,Yes,No,0,2,2,4.7,18.2,10.8,0.0,26,104.87,6:40:00,40,0,0,1,5
13214,2019-05-08 0:00,20,무이자 선일금고 이볼브 시리즈 EV-040,4,490000,3465000,8,Wednesday,No,No,12,2,0,7.2,22.9,15.7,0.0,38,105.05,0:00:00,0,0,0,0,2
28963,2019-10-04 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,18723000,14,Friday,No,No,0,2,1,17.1,26.9,21.2,0.3,30,105.46,22:00:00,132,9,0,0,4
959,2019-01-11 20:40,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,31861000,21,Friday,No,No,0,2,0,-3.4,8.1,2.1,0.0,54,104.24,20:40:00,124,9,0,0,4
1879,2019-01-20 23:00,20,보코 폭스퍼구스다운 롱패딩,6,169000,24913000,148,Sunday,Yes,No,0,2,2,-2.8,5.5,1.6,0.1,40,104.24,23:00:00,138,117,0,1,6
28940,2019-10-04 19:00,20,(무이자) 라니 퍼니쿡 그릴 기본세트,9,109000,452000,5,Friday,No,No,0,2,0,17.1,26.9,21.2,0.3,30,105.46,19:00:00,114,0,0,0,4
22490,2019-08-03 9:00,20,마리노블 밍크 퍼 베스트(역시즌),6,199000,18704000,94,Saturday,Yes,No,0,2,2,24.2,34.1,28.3,0.5,23,104.81,9:00:00,54,84,0,1,5
26006,2019-09-06 22:20,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,949000,19705000,21,Friday,No,No,0,2,2,22.1,28.9,25.4,2.9,17,105.2,22:20:00,134,8,0,0,4
20528,2019-07-15 22:20,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,899000,15675000,18,Monday,No,No,0,2,2,20.6,27.1,23.2,8.8,27,104.56,22:20:00,134,8,0,0,0
23942,2019-08-16 12:30,30,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트 1종,6,1690000,38026000,23,Friday,No,No,12,2,2,23.3,30.7,26.4,1.9,21,104.81,12:30:00,75,67,0,0,4
12727,2019-05-04 8:20,20,프라다 테스토 레터링 버킷백,8,1150000,19307000,17,Saturday,Yes,No,12,2,2,8.8,26.5,17.6,0.0,54,105.05,8:20:00,50,0,0,1,5
26159,2019-09-08 13:20,20,참바다손질낙지100미+양념장+연포탕육수,3,44900,75140000,1674,Sunday,Yes,No,0,2,2,21.8,28.5,24.6,0.8,24,105.2,13:20:00,80,0,0,1,6
34662,2019-12-03 19:40,20,파격가 노비타 스마트 비데 무료설치,4,189000,52150000,276,Tuesday,No,No,0,2,2,-2.7,6.8,2.4,0.5,20,105.12,19:40:00,118,23,0,0,1
35357,2019-12-10 7:20,20,마르엘라로사티 기모본딩팬츠,6,69900,15009000,215,Tuesday,No,No,0,2,2,1.5,13.4,6.5,0.4,57,105.12,7:20:00,44,42,0,0,1
3836,2019-02-10 10:40,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,37701000,28,Sunday,Yes,No,0,2,0,-6.3,3.2,-1.4,0.0,29,104.69,10:40:00,64,13,0,1,6
14903,2019-05-22 0:20,20,2019 S/S 로베르타 디 까메리노 선글라스,8,79800,30712000,385,Wednesday,No,No,0,2,2,10.3,27.3,19.2,0.0,44,105.05,0:20:00,2,27,0,0,2
20321,2019-07-14 9:20,20,코치 미네타 크로스바디백,8,238000,33170000,140,Sunday,Yes,No,0,2,2,20.2,29.1,23.9,2.1,27,104.56,9:20:00,56,0,0,1,6
20564,2019-07-16 7:40,20,무이자 종근당건강 락토핏 생유산균골드 단하루,2,79000,9732000,124,Tuesday,No,No,0,2,0,20.3,28.7,23.8,4.5,23,104.56,7:40:00,46,32,0,0,1
32354,2019-11-08 19:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,11796000,80,Friday,No,No,0,2,1,2.3,15.3,7.8,0.0,33,104.87,19:00:00,114,4,0,0,4
33350,2019-11-19 16:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,15640000,106,Tuesday,No,No,0,2,1,0.6,7.0,3.7,0.1,27,104.87,16:00:00,96,4,0,0,1
3573,2019-02-07 22:20,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,6167000,6,Thursday,No,No,0,2,0,-3.9,7.4,2.1,0.5,44,104.69,22:20:00,134,13,0,0,3
18009,2019-06-21 7:00,20,마르엘라로사티 썸머 와이드 팬츠 3종,6,39900,20453000,513,Friday,No,No,0,2,2,18.5,28.7,22.8,1.9,25,104.88,7:00:00,42,42,0,0,4
25217,2019-08-29 20:00,30,무이자  2019년 타이거 충전식 무선 예초기,4,128000,528000,5,Thursday,No,No,0,2,0,19.9,25.7,22.4,4.2,24,104.81,20:00:00,120,80,0,0,3
1390,2019-01-16 1:20,20,테이트 남성 기모티셔츠6종,6,39900,4675000,118,Wednesday,No,No,0,0,2,-7.9,1.7,-3.2,0.0,36,104.24,1:20:00,8,46,0,0,2
1853,2019-01-20 21:20,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,5657000,6,Sunday,Yes,No,0,2,1,-2.8,5.5,1.6,0.1,40,104.24,21:20:00,128,13,0,1,6
3729,2019-02-09 12:20,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),9,158000,2316000,15,Saturday,Yes,No,0,2,0,-4.2,1.7,-1.7,0.0,26,104.69,12:20:00,74,4,0,1,5
28174,2019-09-27 14:00,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,59800,17210000,288,Friday,No,No,0,2,2,16.8,26.9,21.4,1.5,26,105.2,14:00:00,84,52,0,0,4
4550,2019-02-17 16:20,20,옛날 그 쥐포 110장 (11팩),3,32900,75467000,2294,Sunday,Yes,No,0,2,2,-5.7,6.3,-0.2,0.0,32,104.69,16:20:00,98,61,0,1,6
16683,2019-06-08 6:40,20,한일 자동 빨래 삶통 BW-700,4,129000,25999000,202,Saturday,Yes,No,0,2,2,15.5,25.5,20.1,0.1,22,104.88,6:40:00,40,0,0,1,5
33221,2019-11-18 7:20,20,셰프웨이 멀티핸즈 IH 프라이팬,9,49900,15220000,306,Monday,No,No,0,2,2,3.4,16.4,8.7,11.6,54,104.87,7:20:00,44,41,0,0,0
24117,2019-08-18 11:00,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,18110000,153,Sunday,Yes,No,0,2,1,21.1,30.8,25.3,0.0,24,104.81,11:00:00,66,40,0,1,6
2846,2019-01-31 19:20,20,카파 드로즈 패키지 12종,5,59000,25511000,433,Thursday,No,No,0,2,2,-3.8,4.7,0.3,4.9,46,104.24,19:20:00,116,6,0,0,3
27101,2019-09-17 12:30,10,AAD 소가죽 올데이슬립온,8,39000,15021000,386,Tuesday,No,No,0,2,2,15.5,27.8,21.3,0.0,19,105.2,12:30:00,75,0,0,0,1
17169,2019-06-12 22:20,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1989000,0,0,Wednesday,No,No,0,2,0,14.3,25.9,19.7,0.0,22,104.88,22:20:00,134,7,0,0,2
3583,2019-02-07 23:20,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,8662000,6,Thursday,No,No,0,2,0,-3.9,7.4,2.1,0.5,44,104.69,23:20:00,140,9,0,0,3
36423,2019-12-20 22:40,20,(일)장수흙침대 싱글,0,1120000,7104000,7,Friday,No,No,12,2,2,-3.0,5.4,1.0,0.1,26,105.12,22:40:00,136,3,0,0,4
35306,2019-12-09 20:00,20,일시불쿠첸압력밥솥 10인용,9,168000,33465000,200,Monday,No,No,0,2,1,-3.6,10.1,3.0,0.1,43,105.12,20:00:00,120,4,0,0,0
11467,2019-04-22 17:40,20,일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,6919000,47,Monday,No,No,0,2,1,10.2,25.6,17.6,0.0,49,104.87,17:40:00,106,4,0,0,0
31397,2019-10-29 19:40,20,컬럼비아 남성 옴니히트 업 베이스레이어 4종,5,79000,47217000,598,Tuesday,No,No,0,2,2,8.0,18.8,13.2,0.7,65,105.46,19:40:00,118,0,0,0,1
14067,2019-05-14 19:00,20,카파 트렁크 패키지 7종,5,59000,2177000,37,Tuesday,No,No,0,2,2,13.9,26.6,19.8,0.0,37,105.05,19:00:00,114,19,0,0,1
28627,2019-10-01 22:20,20,무이자 선일금고 이볼브 시리즈 EV-020,4,440000,1607000,4,Tuesday,No,No,12,2,0,18.4,24.9,21.5,9.4,32,105.46,22:20:00,134,0,0,0,1
23633,2019-08-13 19:40,20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,0,1249000,6379000,6,Tuesday,No,No,0,2,2,24.3,33.7,28.5,1.2,21,104.81,19:40:00,118,8,0,0,1
22790,2019-08-05 22:00,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,13634000,66,Monday,No,No,0,2,1,24.2,34.6,28.8,0.7,32,104.81,22:00:00,132,59,0,0,0
2473,2019-01-27 16:40,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),9,158000,43850000,278,Sunday,Yes,No,0,2,1,-7.8,7.1,-0.2,0.0,27,104.24,16:40:00,100,4,0,1,6
27302,2019-09-19 1:20,20,효재 동백 자수 광목 워싱차렵침구세트K,10,179000,1753000,10,Thursday,No,No,0,2,2,13.5,25.6,19.2,0.0,24,105.2,1:20:00,8,11,0,0,3
14573,2019-05-19 11:00,20,헤비추얼 남성 썸머 쿨라이프 데님 3종,6,59000,12371000,210,Sunday,Yes,No,0,0,2,16.9,22.6,19.5,7.2,17,105.05,11:00:00,66,0,0,1,6
14804,2019-05-21 9:00,20,프라다 투웨이백,8,1090000,2365000,3,Tuesday,No,No,12,2,2,9.0,24.2,17.0,0.0,38,105.05,9:00:00,54,0,0,0,1
26819,2019-09-14 22:20,20,피시원 국내산 절단 햇 꽃게 7팩,3,49900,38590000,774,Saturday,Yes,Yes,0,2,2,17.4,27.5,22.3,0.1,15,105.2,22:20:00,134,104,1,1,5
18323,2019-06-24 14:40,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,69900,11831000,170,Monday,No,No,0,1,2,17.2,28.4,22.5,0.1,18,104.88,14:40:00,88,42,0,0,0
14983,2019-05-22 22:20,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,19135000,13,Wednesday,No,No,12,2,2,10.3,27.3,19.2,0.0,44,105.05,22:20:00,134,99,0,0,2
32588,2019-11-11 9:40,20,라라츄 틴트 아이브로우 바,7,69900,40099000,574,Monday,No,No,0,2,2,7.8,16.9,12.1,1.1,25,104.87,9:40:00,58,0,0,0,0
17934,2019-06-20 11:00,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,49900,7005000,141,Thursday,No,No,0,2,2,18.2,29.2,23.4,0.0,26,104.88,11:00:00,66,11,0,0,3
12738,2019-05-04 9:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,0,0,Saturday,Yes,No,12,2,0,8.8,26.5,17.6,0.0,54,105.05,9:00:00,54,1,0,1,5
15085,2019-05-23 21:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,6026000,5,Thursday,No,No,12,2,1,12.8,29.0,20.9,0.0,50,105.05,21:40:00,130,1,0,0,3
27090,2019-09-17 11:00,30,구찌 더블G 오버 선글라스,8,458000,6178000,14,Tuesday,No,No,0,2,2,15.5,27.8,21.3,0.0,19,105.2,11:00:00,66,27,0,0,1
464,2019-01-06 12:00,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),9,158000,11732000,75,Sunday,Yes,No,0,2,1,-6.1,5.7,-1.3,0.0,31,104.24,12:00:00,72,4,0,1,6
34372,2019-11-30 22:00,20,LG 울트라HD TV 75UM7900BNA,1,2840000,54707000,20,Saturday,Yes,No,12,2,2,-1.5,12.7,5.4,0.1,27,104.87,22:00:00,132,1,0,1,5
10318,2019-04-12 20:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,499000,7405000,15,Friday,No,No,0,2,2,4.1,17.7,10.7,0.1,31,104.87,20:20:00,122,3,0,0,4
35987,2019-12-16 11:20,20,안동간고등어 20팩,3,30900,44334000,1435,Monday,No,No,0,2,2,1.0,14.1,7.1,0.0,28,105.12,11:20:00,68,17,0,0,0
16799,2019-06-09 15:20,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),6,79900,29094000,365,Sunday,Yes,No,0,0,2,16.1,25.0,19.7,1.5,22,104.88,15:20:00,92,42,0,1,6
32031,2019-11-05 17:20,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,44286000,1139,Tuesday,No,No,0,2,2,6.0,19.1,11.7,0.0,31,104.87,17:20:00,104,0,0,0,1
17539,2019-06-16 6:20,20,뷰티플렉스 풍기인견 원피스 2종,5,59900,12099000,202,Sunday,Yes,No,0,2,2,15.2,26.1,20.2,0.1,21,104.88,6:20:00,38,64,0,1,6
22345,2019-08-01 21:20,20,일시불 LG 통돌이 세탁기,1,439000,27485000,63,Thursday,No,No,0,2,1,24.6,33.1,28.4,3.4,15,104.81,21:20:00,128,10,0,0,3
29510,2019-10-09 22:40,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,61903000,42,Wednesday,No,Yes,0,2,0,6.8,21.2,13.3,0.0,24,105.46,22:40:00,136,9,1,0,2
35304,2019-12-09 19:40,20,일시불쿠첸압력밥솥 6인용,9,148000,11227000,76,Monday,No,No,0,2,1,-3.6,10.1,3.0,0.1,43,105.12,19:40:00,118,4,0,0,0
13244,2019-05-08 8:00,20,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,8,79000,8379000,107,Wednesday,No,No,0,2,2,7.2,22.9,15.7,0.0,38,105.05,8:00:00,48,29,0,0,2
25927,2019-09-06 9:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,5904000,38,Friday,No,No,0,2,0,22.1,28.9,25.4,2.9,17,105.2,9:40:00,58,4,0,0,4
6135,2019-03-04 23:40,20,푸마 드라이셀 치마레깅스 3종,5,59000,18781000,319,Monday,No,No,0,2,2,3.9,15.2,8.8,0.0,89,104.49,23:40:00,142,70,0,0,0
35274,2019-12-09 12:00,20,(퀸+싱글)일월 품안애 온수매트,4,218000,21465000,99,Monday,No,No,0,2,2,-3.6,10.1,3.0,0.1,43,105.12,12:00:00,72,15,0,0,0
7733,2019-03-20 15:00,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,5,109900,7659000,70,Wednesday,No,No,0,2,2,5.3,17.2,11.4,16.1,53,104.49,15:00:00,90,65,0,0,2
5493,2019-02-27 0:00,30,무이자  모즈 커피머신&미니오븐,9,188000,4947000,27,Wednesday,No,No,0,2,0,3.4,11.8,7.1,0.4,43,104.69,0:00:00,0,0,0,0,2
24724,2019-08-23 22:40,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,8422000,43,Friday,No,No,0,2,1,20.8,29.5,24.7,0.0,28,104.81,22:40:00,136,59,0,0,4
33173,2019-11-17 16:20,20,피시원 국내산 절단 햇 꽃게 2.4kg,3,49900,102035000,2045,Sunday,Yes,No,0,2,2,6.1,15.4,11.0,19.0,33,104.87,16:20:00,98,104,0,1,6
14575,2019-05-19 11:20,20,헤비추얼 남성 썸머 쿨라이프 데님 3종,6,59000,25409000,431,Sunday,Yes,No,0,0,2,16.9,22.6,19.5,7.2,17,105.05,11:20:00,68,0,0,1,6
13204,2019-05-07 23:00,20,무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK,1,849000,3537000,5,Tuesday,No,No,0,2,0,5.2,21.8,13.9,0.0,37,105.05,23:00:00,138,7,0,0,1
10881,2019-04-17 13:00,20,파뷔에 항균도마 1+1세트,9,49800,23047000,463,Wednesday,No,No,0,2,2,8.7,23.0,15.5,0.5,34,104.87,13:00:00,78,72,0,0,2
12767,2019-05-04 11:40,20,K-SWISS 남성PK티셔츠4종,6,69900,43621000,625,Saturday,Yes,No,0,0,2,8.8,26.5,17.6,0.0,54,105.05,11:40:00,70,46,0,1,5
3265,2019-02-05 0:40,20,컬럼비아 옴니위크 드로즈 패키지 10종,5,79000,20541000,261,Tuesday,No,Yes,0,2,2,-4.1,11.0,2.9,0.0,83,104.69,0:40:00,4,6,1,0,1
9959,2019-04-09 14:40,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,5,89900,22207000,248,Tuesday,No,No,0,2,2,4.8,15.4,9.3,23.2,24,104.87,14:40:00,88,65,0,0,1
10042,2019-04-10 9:40,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,41131000,346,Wednesday,No,No,0,2,1,4.5,9.9,7.2,8.5,15,104.87,9:40:00,58,40,0,0,2
30205,2019-10-17 7:40,20,정직한 농부의 석류,2,59900,39059000,653,Thursday,No,No,0,2,2,9.5,19.9,14.0,0.0,26,105.46,7:40:00,46,63,0,0,3
9575,2019-04-06 11:20,20,무이자 삼성 5도어 냉장고 H9000 RH81M8011S9,1,1619000,23412000,15,Saturday,Yes,No,0,2,0,3.4,19.0,11.6,0.6,56,104.87,11:20:00,68,9,0,1,5
316,2019-01-04 17:00,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,19960000,223,Friday,No,No,0,2,2,-7.3,5.3,-0.7,0.0,38,104.24,17:00:00,102,21,0,0,4
34652,2019-12-03 16:20,20,현대어찬 손질갈치,3,36900,25335000,687,Tuesday,No,No,0,2,2,-2.7,6.8,2.4,0.5,20,105.12,16:20:00,98,83,0,0,1
1543,2019-01-17 20:40,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,86954000,2185,Thursday,No,No,0,2,2,-4.0,5.4,0.4,0.0,33,104.24,20:40:00,124,87,0,0,3
25945,2019-09-06 12:40,20,코치 베네트 사첼백,8,198000,13578000,69,Friday,No,No,0,2,2,22.1,28.9,25.4,2.9,17,105.2,12:40:00,76,56,0,0,4
13748,2019-05-12 10:20,20,무이자 삼성 UHD TV UN65NU7050F,1,1800000,11131000,7,Sunday,Yes,Yes,12,2,0,11.1,26.0,18.4,0.0,36,105.05,10:20:00,62,1,1,1,6
35427,2019-12-10 21:40,20,(퀸+싱글)일월 품안애 온수매트,4,218000,25440000,117,Tuesday,No,No,0,2,2,1.5,13.4,6.5,0.4,57,105.12,21:40:00,130,15,0,0,1
21020,2019-07-20 6:00,20,2세트 믹서를 품은 텀블러,9,89900,6875000,77,Saturday,Yes,No,0,2,2,23.2,27.1,24.8,56.5,14,104.56,6:00:00,36,0,0,1,5
25077,2019-08-28 1:00,20,레코바 남성 다이얼워킹화세트,8,39900,4986000,125,Wednesday,No,No,0,2,2,21.0,27.7,23.8,0.9,19,104.81,1:00:00,6,100,0,0,2
